seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
11,26228918,26364334,135417,-,foxj3,ENSDARG00000075774, 1,-22.051282051,0.666666667,0.672131148,0.656250000,0.460317460,0.482758621,0.394736842
8,25423133,25571920,148788,-,prex1,ENSDARG00000075793, 1, 18.845208845,0.750000000,0.866666667,0.541666667,0.957446809,0.739130435,0.975000000
25,28770632,28808764, 38133,+,slc41a2a,ENSDARG00000075803, 2, 27.483430796,0.656250000,0.625000000,0.600236407,0.882022472,0.970588235,0.876712329
10,39474432,39841419,366988,+,kirrel3a,ENSDARG00000075806, 4, 10.262030853,0.540291656,0.471948442,0.705485856,0.634360954,0.507287340,0.812677805
2,12019341,12081718, 62378,-,kcnt2,ENSDARG00000075812, 4, 28.297656157,0.029811448,0.049634274,0.099145299,0.488498694,0.237860781,0.231138983
3,15269943,15284693, 14751,+,asphd1,ENSDARG00000075813, 1, 15.909090909,0.840000000,0.000000000,0.948717949,0.895833333,0.937931034,0.880597015
6,55449300,55587423,138124,-,slc12a5a,ENSDARG00000075815, 8,-12.367645641,0.754254768,0.760756714,0.771194546,0.557273644,0.650840030,0.688692764
23, 9938236,10139322,201087,-,plxnb1a,ENSDARG00000075821, 1,-24.961149961,0.800000000,0.879310345,0.882352941,0.371428571,0.766666667,0.782608696
1,  125250,  134079,  8830,+,f7i,ENSDARG00000075827, 1,-22.642140468,1.000000000,0.988372093,1.000000000,0.946666667,0.706349206,0.720720721
3,30515365,30627219,111855,-,syt3,ENSDARG00000075830, 1, 42.337772141,0.384615385,0.629629630,0.235294118,0.807692308,0.833333333,0.933333333
7,66820229,66833588, 13360,+,lyve1a,ENSDARG00000075833, 1,-15.335988730,0.960893855,0.800000000,1.000000000,0.650000000,0.840236686,0.776119403
22,34985533,35008554, 23022,-,kcnip2,ENSDARG00000075846, 3,-39.064568846,0.636543210,0.817945509,0.876319759,0.415615543,0.361053433,0.405936790
24,25792318,25903017,110700,+,sh3kbp1,ENSDARG00000075853, 1, 18.656462585,1.000000000,0.448275862,0.727272727,0.914285714,0.937500000,0.875000000
1,29279764,29391034,111271,+,fam155a,ENSDARG00000075858, 3,-23.354456395,0.845868951,0.776949620,0.869083417,0.601419062,0.581822513,0.648977642
1,54035077,54062112, 27036,+,triobpa,ENSDARG00000075870, 4,-38.379314520,0.683908460,0.666934122,0.781496525,0.281998503,0.321697005,0.346659919
1,54088563,54109321, 20759,-,rfx1b,ENSDARG00000075904, 2, 20.324361629,0.539473684,1.000000000,0.846153846,0.972807670,0.955357143,0.940753045
8,53202017,53260670, 58654,+,cacna1db,ENSDARG00000075917, 1, 20.538720539,0.670103093,0.851063830,0.685185185,0.940476190,0.944881890,0.872093023
6, 6848821, 6922290, 73470,+,zgc:171558,ENSDARG00000075924, 9,-30.502935644,0.851684807,0.581044861,0.814852491,0.543880788,0.462061008,0.235582903
19,15306968,15399946, 92979,-,hivep3a,ENSDARG00000075928, 3, 46.512425703,0.124203225,0.119548023,0.151380906,0.656525719,0.481271868,0.923809524
21,32508908,32686570,177663,-,adamts2,ENSDARG00000075930, 1, 41.511387164,0.000000000,0.333333333,0.000000000,0.171428571,0.566666667,0.800000000
13,  711941,  724385, 12445,+,cox15,ENSDARG00000075933, 1,-23.184749089,0.950000000,0.900000000,0.882352941,0.675000000,0.666666667,0.807692308
2,15993389,16161491,168103,-,vav3b,ENSDARG00000075962, 3,  7.861070965,0.575141685,0.407037037,0.014814815,0.544424978,0.597494553,0.440282423
23,36888913,36936944, 48032,-,acap3a,ENSDARG00000075990, 1,-28.287022251,1.000000000,0.883720930,1.000000000,0.851851852,0.851851852,0.446808511
24,  852877,  945921, 93045,+,piezo2a.2,ENSDARG00000076005, 5,-37.064004495,0.979259259,0.794501300,0.769209094,0.429957121,0.480356122,0.464592772
23,43807484,43831195, 23712,+,si:ch211-149b19.3,ENSDARG00000076011, 1, 28.221475404,0.558282209,0.775280899,0.880000000,0.968750000,0.957894737,0.948275862
4, 8211063, 8515824,304762,+,ERC1,ENSDARG00000076014, 3,  5.833267956,0.548148148,0.555705503,0.409090909,0.539393939,0.638888889,0.543766578
2,34986201,35105069,118869,-,pappa2,ENSDARG00000076020, 1, 21.493294672,0.750000000,0.816326531,0.625000000,0.916666667,1.000000000,0.970588235
25, 7782582, 7866470, 83889,+,dgkzb,ENSDARG00000076025, 2,-27.112927951,0.888888889,0.964285714,0.909090909,0.497432786,0.796875000,0.792857143
5,40292595,40469403,176809,+,arl15a,ENSDARG00000076040, 1, 32.798693815,0.363636364,0.326086957,0.315789474,0.774193548,0.571428571,0.553191489
14,39253437,39957445,704009,+,diaph2,ENSDARG00000076060, 2, 22.203799807,0.777777778,0.751775956,0.656250000,0.958333333,0.947368421,0.942670537
20,14144289,14261032,116744,-,dlgap2b,ENSDARG00000076070, 1, 19.309958971,0.708029197,0.791666667,0.704225352,0.906976744,0.926380368,0.934065934
11, 5945186, 5955648, 10463,-,dda1,ENSDARG00000076074, 1, 57.879025923,0.000000000,0.413793103,0.000000000,0.821782178,0.818181818,0.539682540
11, 6900306, 6958042, 57737,+,crtc1b,ENSDARG00000076076, 1, 18.783068783,0.850000000,0.666666667,0.692307692,0.892857143,1.000000000,0.906250000
11, 7212353, 7246987, 34635,+,nwd1,ENSDARG00000076110, 1,-26.666666667,0.275590551,0.204081633,0.323529412,0.000000000,0.000000000,0.000000000
5,24887219,25014428,127210,-,emid1,ENSDARG00000076119, 3, 22.601661978,0.848484848,0.693813131,0.682539683,0.914141414,0.950000000,0.948920378
11,21908343,22094392,186050,+,foxp4,ENSDARG00000076120, 2, -7.452914236,0.875000000,0.478260870,0.545454545,0.625000000,0.466346154,0.510989011
19, 6894184, 6901351,  7168,+,zgc:162972,ENSDARG00000076134, 1,-36.695075758,0.615384615,0.875000000,0.538461538,0.263157895,0.400000000,0.457142857
1,36017867,36154131,136265,-,znf827,ENSDARG00000076171, 1, 18.243521185,0.200000000,0.229729730,0.314814815,0.379310345,0.428571429,0.488888889
25,21517551,21718326,200776,-,DOCK4 (1 of many),ENSDARG00000076213, 1, 37.863247863,0.000000000,0.367088608,0.625000000,0.968750000,0.880000000,0.666666667
10, 5266054, 5407509,141456,+,ror2,ENSDARG00000076227, 1, 16.958525346,1.000000000,0.766666667,0.684210526,1.000000000,0.933333333,1.000000000
12,18716065,18787459, 71395,+,mrtfab,ENSDARG00000076229, 2,-33.333333333,0.121212121,0.285714286,0.727272727,0.000000000,0.000000000,0.000000000
13, 4203724, 4213909, 10186,+,dlk2,ENSDARG00000076247, 1, 17.674418605,0.666666667,0.818181818,0.866666667,1.000000000,1.000000000,0.939393939
8,45226586,45281411, 54826,-,adamts13,ENSDARG00000076270, 1,-21.211683054,0.858695652,0.580645161,0.607142857,0.486725664,0.696551724,0.000000000
14,  738032,  750043, 12012,+,klb,ENSDARG00000076294, 1,-27.408123791,0.877192982,0.714285714,0.812500000,0.700000000,0.460317460,0.552631579
14, 5866894, 5918580, 51687,-,loxl3a,ENSDARG00000076306, 1,-62.995421844,0.931818182,0.966666667,0.828571429,0.406779661,0.178571429,0.280000000
9,55453801,55554734,100934,+,mxra5b,ENSDARG00000076309, 6,-47.488342839,0.776761021,0.753768495,0.762129241,0.328441598,0.277849562,0.259806921
23,45582223,45606426, 24204,+,si:ch73-290k24.5,ENSDARG00000076310, 1,-37.154601507,0.933333333,0.476190476,0.272727273,0.016129032,0.112903226,0.518518519
14,12222543,12309522, 86980,-,myot,ENSDARG00000076312, 1, 26.045350530,0.705263158,0.715517241,0.580645161,0.927777778,0.946091644,0.956730769
23,44843860,44881214, 37355,-,plod3,ENSDARG00000076317, 1,-29.176600037,0.915254237,0.936170213,0.917910448,0.920000000,0.554878049,0.567375887
24,21154120,21174122, 20003,-,atp6v1ab,ENSDARG00000076318, 1,-37.115778689,0.937500000,0.916666667,0.904761905,0.450000000,0.421052632,0.720000000
9,48297412,48373379, 75968,-,col28a2a,ENSDARG00000076321, 1, 17.525496511,0.848484848,0.461538462,0.818181818,0.947368421,0.865384615,0.827586207
3,61219194,61288774, 69581,+,lmtk2,ENSDARG00000076324, 1, 18.959810875,0.812500000,1.000000000,0.578947368,0.966666667,0.913043478,0.972972973
14,17599875,17661420, 61546,-,si:ch211-159i8.4,ENSDARG00000076332, 1, 36.075138122,0.333333333,0.447368421,0.833333333,0.934782609,0.945945946,0.961538462
6,35675784,35781348,105565,-,brinp3a.1,ENSDARG00000076351, 1, 16.511627907,0.727272727,0.785714286,0.826086957,1.000000000,0.888888889,0.971428571
23,11864223,12017139,152917,-,si:dkey-178k16.1,ENSDARG00000076364, 3, 25.597556744,0.639066952,0.721794872,0.800000000,0.946082621,0.951764610,0.970000000
10, 3268581, 3297197, 28617,-,slc25a1b,ENSDARG00000076381, 1, 45.578231293,0.160493827,0.756756757,0.463414634,0.887500000,0.901960784,0.950000000
5,50442112,50750081,307970,-,mctp1a,ENSDARG00000076404, 1, 92.436141520,0.000000000,0.111111111,0.000000000,0.972602740,0.971830986,0.808510638
8,46937391,47088528,151138,+,espn,ENSDARG00000076414, 4, 13.157916120,0.674940643,0.725868569,0.596468279,0.819299012,0.848028976,0.732574885
12, 2444837, 2492470, 47634,+,ARHGAP22 (1 of many),ENSDARG00000076434, 1, 20.245901639,0.228571429,0.076923077,0.000000000,0.375000000,0.235294118,0.400000000
23,  797100,  838344, 41245,+,frmd4bb,ENSDARG00000076496, 2, 21.578861644,0.772088353,0.724242424,0.454545455,0.886666667,0.950000000,0.920258621
25,26919480,27237323,317844,+,grm8b,ENSDARG00000076508, 6, -3.949445532,0.684409055,0.689953577,0.696009736,0.640320176,0.638249102,0.676175639
11,  294437,  322247, 27811,+,mettl1,ENSDARG00000076518, 1, 15.150253892,0.115942029,0.527027027,0.129032258,0.500000000,0.349056604,0.421052632
14, 2941797, 2981878, 40082,-,bicc2,ENSDARG00000076557, 3,-42.936467841,0.739873966,0.924096437,0.908650054,0.235845859,0.466694955,0.457552677
10,15965341,15997914, 32574,+,apbb1,ENSDARG00000076560, 1, 41.353383459,0.066666667,0.108695652,0.264705882,0.500000000,0.600000000,0.583333333
23,26543716,26727637,183922,-,hspg2,ENSDARG00000076564, 1, 27.197802198,0.111111111,0.571428571,0.235294118,1.000000000,0.500000000,0.388888889
16,43319342,43337914, 18573,-,atad2,ENSDARG00000076590, 1,-16.616253277,0.000000000,0.343283582,0.174603175,0.000000000,0.054054054,0.033707865
19,   47721,   61467, 13747,+,col14a1b,ENSDARG00000076623, 1, 28.500096956,0.671232877,0.562500000,0.684210526,0.945454545,0.925531915,0.976190476
4,74271067,74369912, 98846,-,ptprb,ENSDARG00000076624, 5, 49.269480140,0.405431627,0.579559459,0.387655678,0.914730706,0.947349674,0.945310817
8, 2595424, 2604572,  9149,-,zdhhc12a,ENSDARG00000076632, 2, -2.078935221,0.755389718,0.896049896,0.711607143,0.861111111,0.725889328,0.765925926
15,19353693,19445997, 92305,-,esamb,ENSDARG00000076639, 2, 47.005192805,0.875000000,0.833732057,0.157307692,0.857142857,0.972222222,0.784090909
23, 7592009, 7676902, 84894,-,plagl2,ENSDARG00000076657, 2, 34.985177431,0.252976190,0.452531646,0.416335102,0.755567053,0.670328911,0.639933166
19, 2569150, 2584858, 15709,-,cdca7b,ENSDARG00000076659, 1,-32.531995849,0.933333333,1.000000000,0.941176471,0.682926829,0.307692308,0.784313725
3,61998822,62053314, 54493,+,rai1,ENSDARG00000076679, 1, 21.825396825,0.541666667,0.882352941,0.894736842,0.932203390,1.000000000,1.000000000
16,41902949,41963194, 60246,-,gramd1a,ENSDARG00000076689, 3, 26.513020052,0.555555556,0.680555556,0.685714286,0.899958229,1.000000000,0.892416226
13,41887575,41910583, 23009,-,ipmka,ENSDARG00000076699, 2,-51.062893746,1.000000000,0.779530448,0.742647059,0.275862069,0.263888889,0.325842697
7,49076890,49271492,194603,+,b4galnt4b,ENSDARG00000076701, 6,-14.153031529,0.844174932,0.675939788,0.801346352,0.669472134,0.617413396,0.720813201
23,24802899,24858025, 55127,-,syt6a,ENSDARG00000076730, 1, 19.699248120,0.500000000,0.545454545,0.628571429,0.733333333,0.703703704,0.811320755
24,38726737,38789607, 62871,-,ntn2,ENSDARG00000076748, 2,-43.529213990,0.949840190,0.978019324,0.941176471,0.609123955,0.425646130,0.591350601
14,24316770,24393485, 76716,-,fam13b,ENSDARG00000076779, 1, 43.903306079,0.034482759,0.381818182,0.187500000,0.777777778,0.611111111,0.520000000
6,51930267,52030817,100551,+,angpt4,ENSDARG00000076787, 2,-40.314310733,0.697480132,0.868318560,0.751659125,0.457017193,0.319097744,0.406755594
24,  984822, 1012467, 27646,-,cdk13,ENSDARG00000076791, 2, 13.266590061,0.483538819,0.623830490,0.716014799,0.797757576,0.644525304,0.719142474
3,60032194,60103938, 71745,+,zgc:174268,ENSDARG00000076807, 1, 17.241379310,0.727272727,0.766666667,1.000000000,1.000000000,1.000000000,1.000000000
24, 6687892, 6900302,212411,-,dpp6a,ENSDARG00000076826, 4,-14.100466989,0.813374917,0.735841251,0.681343656,0.557427536,0.599630826,0.689302968
15,  507126,  516750,  9625,+,ftr86,ENSDARG00000076839, 1, 52.457069784,0.000000000,0.510638298,0.230769231,0.750000000,0.717514124,0.740000000
3,46269911,46365456, 95546,+,mrtfbb,ENSDARG00000076867, 7, 32.860875666,0.890016234,0.543011750,0.458333333,0.940783154,0.975850340,0.950604839
8,31246917,31254368,  7452,+,unm_hu7912,ENSDARG00000076873, 1, 20.312500000,0.916666667,0.769230769,0.769230769,1.000000000,1.000000000,1.000000000
17,12765640,12923574,157935,+,ralgapa1,ENSDARG00000076889, 1,-17.679379444,0.930555556,0.939393939,0.835820896,0.548387097,0.851851852,0.850000000
25,35661933,35681418, 19486,+,slc2a13b,ENSDARG00000076899, 2,  7.931607558,0.673913043,0.573170732,0.745989305,0.750000000,1.000000000,0.491176471
7,31625662,31761602,135941,-,igdcc4,ENSDARG00000076919, 1, 21.233082707,0.360000000,0.800000000,0.566666667,0.800000000,0.983333333,0.520000000
7, 9721385, 9805154, 83770,-,aldh1a3,ENSDARG00000076933, 1,-25.454545455,0.142857143,0.294117647,0.352941176,0.000000000,0.000000000,0.000000000
13, 1409786, 1429240, 19455,-,znf451,ENSDARG00000076939, 1, 32.625000000,0.724137931,0.293103448,0.536585366,0.683333333,0.797101449,0.887323944
13,18699906,18783485, 83580,+,pdzd7a,ENSDARG00000076974, 3, -9.949012170,0.833862434,0.737027696,0.641552511,0.623165921,0.700471806,0.641485458
8,38026683,38161805,135123,-,adgra2,ENSDARG00000076994, 1, 18.599172024,0.029197080,0.088888889,0.108108108,0.234234234,0.393258427,0.016949153
9,20076556,20374977,298422,-,igsf3,ENSDARG00000077002, 2, 16.869091259,0.613486842,0.762941176,0.845098039,0.932908546,0.952380952,0.932575758
23,  320624,  353935, 33312,-,uhrf1bp1,ENSDARG00000077011, 1, 19.604462475,0.021276596,0.000000000,0.000000000,0.281553398,0.101449275,0.262626263
11,12009735,12053805, 44071,-,socs7,ENSDARG00000077018, 1, 21.821475626,0.413793103,0.307692308,0.541666667,0.661157025,0.647058824,0.655172414
20, 2610550, 2643246, 32697,-,bub1,ENSDARG00000077029, 1,-20.885416667,0.934426230,0.790697674,0.833333333,0.576923077,0.770833333,0.600000000
3,40405352,40488846, 83495,+,tnrc18,ENSDARG00000077052, 1,-37.419618250,0.769230769,0.960000000,1.000000000,0.904761905,0.593750000,0.416666667
5,50084936,50373205,288270,-,si:ch73-280o22.2,ENSDARG00000077072, 4, 17.880472200,0.709558824,0.688087774,0.846999454,0.920583791,0.962606838,0.931593394
6,12036951,12174424,137474,-,tanc1a,ENSDARG00000077073, 1, 20.554035568,0.875000000,0.833333333,0.375000000,0.916666667,1.000000000,0.900000000
3,62367307,62382146, 14840,-,gprc5ba,ENSDARG00000077080, 1,-37.106305937,0.963133641,0.973684211,1.000000000,0.666666667,0.736301370,0.377990431
22, 2646931, 2659494, 12564,+,zgc:110821,ENSDARG00000077085, 1,-40.764925373,0.967741935,0.977777778,0.965517241,0.570175439,0.306451613,0.796875000
11, 2647664, 2684595, 36932,+,si:ch211-160o17.4,ENSDARG00000077095, 2, 33.926348866,0.759810875,0.307692308,0.485714286,0.966666667,0.637681159,0.983870968
19,31878454,31902893, 24440,-,zbtb10,ENSDARG00000077101, 1, 20.382892772,0.925000000,0.410256410,0.846153846,0.930693069,0.951219512,0.921568627
16, 2515223, 2560653, 45431,-,adcy3a,ENSDARG00000077145, 1, 33.941013149,0.240310078,0.666666667,0.676470588,0.914285714,0.578947368,0.807692308
9, 4478199, 4513613, 35415,-,kcnj3a,ENSDARG00000077165, 1, 58.917682927,0.250000000,0.333333333,0.352941176,0.769230769,1.000000000,1.000000000
10,39133410,39156778, 23369,-,slc37a4b,ENSDARG00000077180, 2,-23.102270293,0.541025641,0.907716224,0.796086217,0.777777778,0.371685606,0.670280612
20,  778608,  807245, 28638,-,impg1a,ENSDARG00000077187, 4, 15.131337238,0.499835976,0.407500999,0.255837912,0.553571121,0.542684084,0.484835548
13,19882631,20348295,465665,+,atrnl1a,ENSDARG00000077188, 4, -3.017439603,0.464725379,0.654277345,0.567261905,0.745000000,0.661237374,0.422294178
1,11734420,11737595,  3176,+,chst12b,ENSDARG00000077198, 1, 15.086206897,0.833333333,0.795918367,0.765957447,0.949152542,0.964285714,0.915254237
12,47696356,47734957, 38602,+,lzts2b,ENSDARG00000077207, 3,-11.467684205,0.889224066,0.885004078,0.845399698,0.796613757,0.838664875,0.673721340
15, 5358407, 5364508,  6102,+,or112-1,ENSDARG00000077211, 1, 22.238930660,0.843750000,1.000000000,0.476190476,1.000000000,0.954545455,0.961538462
4,50920712,50935168, 14457,-,si:ch211-208f21.3,ENSDARG00000077220, 1, 16.122700163,0.594965675,0.654506438,0.686609687,0.725490196,0.759803922,0.979381443
10,35201850,35238949, 37100,-,ypel2a,ENSDARG00000077224, 1, 19.539970684,0.542635659,0.642857143,0.708333333,0.885245902,0.763440860,0.714285714
3,19243804,19282525, 38722,+,smarca4a,ENSDARG00000077226, 1, 26.999254245,0.632432432,0.428571429,0.540540541,0.969924812,0.873493976,0.621951220
25,11795683,12205961,410279,-,ntrk3a,ENSDARG00000077228, 3, 20.518331977,0.344729345,0.468142048,0.470994726,0.614141414,0.624860647,0.650000000
11, 5965168, 6003845, 38678,-,ano8b,ENSDARG00000077229, 6, 16.039718509,0.605219455,0.750691122,0.561927324,0.725250807,0.846969013,0.812690593
7,34504795,34546833, 42039,+,rfx7a,ENSDARG00000077237, 1,-28.449949782,0.000000000,0.635135135,0.362068966,0.375000000,0.434782609,0.046875000
4,35314044,35444347,130304,+,zgc:174698,ENSDARG00000077266, 1, 16.979472141,0.776119403,0.750000000,0.866666667,0.955555556,0.933333333,1.000000000
24,14857238,14885354, 28117,+,crispld1a,ENSDARG00000077275, 1, 25.629290618,0.263157895,0.625000000,0.681818182,0.911764706,0.600000000,0.853658537
10,38430359,38500072, 69714,-,gdpd5a,ENSDARG00000077284, 1, 18.983516484,0.888888889,0.692307692,0.692307692,0.931034483,0.958333333,0.909090909
15,28208440,28225906, 17467,-,scarf1,ENSDARG00000077285, 1,-78.966176248,0.895104895,0.887931034,0.920454545,0.085106383,0.077844311,0.161676647
17, 8986374, 9267175,280802,+,akap6,ENSDARG00000077295, 4,-26.178785938,0.715359477,0.675884173,0.673983740,0.250383644,0.495012626,0.432814881
25, 2261857, 2277132, 15276,+,yars2,ENSDARG00000077299, 3, 16.721801005,0.846153846,0.776339869,0.601731602,0.927272727,0.917387821,0.949470157
13,  672351,  678456,  6106,+,cutc,ENSDARG00000077306, 1,-17.283950617,0.925000000,0.909090909,1.000000000,0.733333333,0.666666667,0.944444444
12,19406373,19659256,252884,+,snx29,ENSDARG00000077317, 4, -9.961074832,0.820754130,0.767665698,0.633172287,0.883771930,0.645061720,0.540208476
7,21940857,22134265,193409,-,nlgn2a,ENSDARG00000077329, 3,-18.036723627,0.956196581,0.802145782,0.887134503,0.601169591,0.640943396,0.860045536
7,61843532,61903695, 60164,-,SH3TC1,ENSDARG00000077330, 1, 28.094373866,0.000000000,0.127659574,0.142857143,0.394366197,0.583333333,0.000000000
23,22783375,22926495,143121,+,rerea,ENSDARG00000077353, 2, -1.149339361,0.666666667,0.694696970,0.609523810,0.641121495,0.761278195,0.574161426
8,11991150,12111461,120312,+,ntng2a,ENSDARG00000077367, 2, 17.288344429,0.747909699,0.587755102,0.675675676,0.869318182,0.857686178,0.860289027
13,  269822,  282827, 13006,-,slc30a6,ENSDARG00000077368, 2, -5.434059514,0.309659091,0.359375000,0.337053571,0.444632768,0.239259411,0.162608225
9,41744865,41786805, 41941,-,obsl1b,ENSDARG00000077388, 2,  9.468653657,0.666666667,0.651515152,0.537878788,0.800000000,0.812500000,0.662162162
23,  827248,  902795, 75548,-,rbm10,ENSDARG00000077400, 1, 16.461172399,0.812500000,0.814814815,0.833333333,0.960000000,1.000000000,1.000000000
23,45198481,45368589,170109,+,psip1b,ENSDARG00000077405, 1, 17.551410808,0.750000000,0.900000000,0.789473684,0.965517241,1.000000000,1.000000000
23,30061364,30433333,371970,-,camta1a,ENSDARG00000077428, 9, -0.077898217,0.882502176,0.543890839,0.632276942,0.706471920,0.626145834,0.657772684
12,48579588,48627397, 47810,+,SYDE1,ENSDARG00000077440, 3,-10.665107471,0.951258084,0.849513988,0.874785421,0.565054318,0.791408970,0.806878307
7,39755608,40057772,302165,+,sorcs2,ENSDARG00000077465, 5, 17.434894790,0.546985830,0.709601937,0.641758138,0.781522655,0.890949303,0.669082568
2,36860473,36892883, 32411,+,si:dkey-193b15.8,ENSDARG00000077470, 1, 26.189147287,0.130434783,0.591549296,0.314285714,1.000000000,0.555555556,0.573770492
20,   23370,   76300, 52931,+,lrfn2b,ENSDARG00000077489,11, 22.712796013,0.618507044,0.632736538,0.533255200,0.820228225,0.827928916,0.830108451
24,21371279,21514425,143147,-,atp8a2,ENSDARG00000077492, 1, 17.092391304,0.753246753,0.739130435,0.733333333,0.930232558,0.875000000,0.961538462
7,30928653,31142273,213621,+,tjp1a,ENSDARG00000077506, 3, 26.764732841,0.222222222,0.342342342,0.158119658,0.397163121,0.638888889,0.572889124
3,32294745,32322543, 27799,-,si:dkey-16p21.7,ENSDARG00000077545, 1, 25.000000000,0.391304348,0.170731707,0.250000000,0.189189189,0.500000000,0.780487805
21,43667943,43695816, 27874,+,tmlhe,ENSDARG00000077547, 1,-47.288329519,0.781250000,0.913043478,1.000000000,0.576923077,0.323529412,0.206896552
12,31909346,32015125,105780,-,grin2cb,ENSDARG00000077560, 2,-20.355364531,0.988372093,0.861111111,0.923076923,0.739080003,0.808857809,0.648956357
23,16428559,16525698, 97140,+,ntsr1,ENSDARG00000077577, 2, 21.434670366,0.604423805,0.514214641,0.571714744,0.906959707,0.708263657,0.740877193
6, 8620228, 8650321, 30094,+,tspeara,ENSDARG00000077580, 1, 30.435759209,0.250000000,0.477272727,0.607142857,0.850000000,0.562500000,0.907407407
2, 8776490, 8842472, 65983,+,zzz3,ENSDARG00000077581, 2,-24.686958891,0.794871795,0.853353659,0.871428571,0.474683544,0.475609756,0.693681319
12, 7757663, 7856216, 98554,-,ank3b,ENSDARG00000077582, 3, -8.506374664,0.622094285,0.677865613,0.615240968,0.518443855,0.559782609,0.532365396
14,35567321,35855647,288327,-,pdgfc,ENSDARG00000077588, 2, -0.089817267,0.000000000,0.285714286,0.172903673,0.118421053,0.282659933,0.133346426
14,  973103,  978912,  5810,-,arsia,ENSDARG00000077606, 2, -6.810917826,0.617063492,0.638624339,0.700000000,0.472886348,0.618050669,0.745833333
17,33451689,33486030, 34342,+,rin3,ENSDARG00000077618, 1,-21.295798219,0.114285714,0.465116279,0.809523810,0.086956522,0.236111111,0.392857143
9, 2879763, 2894250, 14488,-,cdca7a,ENSDARG00000077620, 1,-37.282954268,0.275862069,0.571428571,0.267857143,0.000000000,0.000000000,0.111111111
8,36619598,36785609,166012,+,magixb,ENSDARG00000077633, 2, 30.801363388,0.704545455,0.637559809,0.561904762,0.964285714,0.958333333,0.927544566
21, 7972805, 7997994, 25190,-,zgc:171965,ENSDARG00000077638, 2, 38.075230515,0.477011494,0.728070175,0.589285714,0.951219512,0.962500000,0.972047519
21,19923910,20108849,184940,+,tnksa,ENSDARG00000077650, 3,-30.228671089,0.797979798,0.800000000,0.746162281,0.559027778,0.680555556,0.334816524
4, 3476049, 3745093,269045,+,grm8a,ENSDARG00000077654, 1, 31.111111111,0.640000000,0.428571429,0.764705882,0.931818182,0.959183673,0.851063830
13, 2440841, 2498321, 57481,+,arfgef3,ENSDARG00000077656, 2, 23.364302078,0.504468719,0.618012422,0.540570175,0.848848485,0.823393939,0.510439560
4,59243846,59284100, 40255,+,si:dkey-105i14.1,ENSDARG00000077697, 2,-29.871083164,0.824847185,0.599656357,0.838318792,0.585811119,0.449541284,0.309113889
3,50153245,50178302, 25058,+,rsad1,ENSDARG00000077698, 1, 44.912134302,0.137142857,0.269230769,0.793650794,0.798507463,0.788990826,0.639639640
8,36801415,36978659,177245,+,iqsec2b,ENSDARG00000077709, 3, 19.795359927,0.628623188,0.613212877,0.649346405,0.841477696,0.804041353,0.879844600
11, 9564154, 9987415,423262,-,nlgn1,ENSDARG00000077710, 2,-37.755067738,0.968750000,0.493055556,0.776595745,0.258064516,0.514084507,0.163157895
16, 3463727, 3680976,217250,-,GRIK3,ENSDARG00000077715, 1, 28.050801041,0.226148410,0.497354497,0.616438356,0.417391304,0.605691057,0.874285714
10,33624344,33710227, 85884,+,b3glctb,ENSDARG00000077740, 3,-23.551431399,0.927015637,0.746031746,0.834418874,0.805596433,0.238596491,0.671649734
12,26221999,26385242,163244,-,usp54b,ENSDARG00000077749, 2, 25.632756979,0.366666667,0.718073593,0.725595238,0.928571429,0.964901478,0.873342175
9,55319322,55418196, 98875,+,nlgn4xb,ENSDARG00000077761, 2, 21.578964032,0.475567190,0.651665485,0.646749084,0.911698718,0.731012658,0.721014493
23,14588483,14731892,143410,+,si:rp71-79p20.2,ENSDARG00000077762, 1,-19.924812030,0.942028986,0.800000000,0.750000000,0.880000000,0.363636364,0.537037037
19,26730298,26738346,  8049,-,csnk2b,ENSDARG00000077776, 2, -4.606141522,0.312500000,0.340909091,0.333333333,0.276595745,0.210526316,0.333333333
11,19155879,19227802, 71924,+,adamts9,ENSDARG00000077778, 1, 15.363605326,1.000000000,0.700000000,0.829268293,0.962962963,0.978260870,0.953488372
1,54067450,54084665, 17216,+,dcaf15,ENSDARG00000077790, 1, 26.594863297,0.703703704,0.958333333,0.352941176,0.965517241,0.965517241,1.000000000
7,49324103,49597067,272965,-,brsk2b,ENSDARG00000077791, 8,  6.044511664,0.466824477,0.549622489,0.447893773,0.771001684,0.577725056,0.498538292
3, 3517607, 3528258, 10652,+,cdc42ep1b,ENSDARG00000077792, 1, 17.700277251,0.606060606,0.828571429,0.714285714,0.932432432,0.937500000,0.812500000
23,45577497,45581626,  4130,+,egr4,ENSDARG00000077799, 1, 31.220324112,0.127147766,0.095744681,0.142857143,0.230769231,0.440579710,0.617977528
1,15224268,15257315, 33048,+,hgsnat,ENSDARG00000077804, 1, 65.084409136,0.000000000,0.160714286,0.250000000,0.950000000,0.846153846,0.571428571
17,35878544,35883841,  5298,-,sox11a,ENSDARG00000077811, 1,-54.211469534,0.984375000,0.978260870,0.941176471,0.236363636,0.653846154,0.301886792
1,26250729,26296995, 46267,-,cxxc4,ENSDARG00000077817, 1, 15.655827548,0.703703704,0.756756757,0.678571429,0.877551020,0.950000000,0.840000000
