ovIndex,chr,start.x,end.x,strand.x,pvalue,qvalue,meth.diff,seqnames,start.y,end.y,width,strand.y,gene_id,gene_name
16967,2,59068818,59068818,+,1.78944438905557e-23,1.72500358598802e-21,56.8756086310287,NA,NA,NA,NA,NA,NA,NA
16968,2,59197200,59197200,+,1.0118637393463e-24,1.0552832356438e-22,-35.792059343448,NA,NA,NA,NA,NA,NA,NA
16969,2,59317564,59317564,-,3.34127318242234e-17,2.13131867599115e-15,25.8742759064578,NA,NA,NA,NA,NA,NA,NA
16970,2,59408607,59408607,-,5.21476433801637e-06,0.00011712602449695,-25.8156534141558,NA,NA,NA,NA,NA,NA,NA
16971,2,59550709,59550709,+,4.33095950365101e-07,1.12280890275761e-05,28.2738095238095,NA,NA,NA,NA,NA,NA,NA
16972,2,59554094,59554094,+,1.63229321018092e-16,9.91549729234361e-15,39.8450804812394,NA,NA,NA,NA,NA,NA,NA
16973,2,59567082,59567082,-,0.00120513387322628,0.0158643180984695,15.019125478137,NA,NA,NA,NA,NA,NA,NA
16974,20,34355,34355,+,6.54739685027194e-08,1.8700189591464e-06,22.0090026060175,NA,NA,NA,NA,NA,NA,NA
16975,20,34356,34356,-,2.30034097339506e-10,8.41620352308698e-09,27.3224043715847,NA,NA,NA,NA,NA,NA,NA
16976,20,37099,37099,+,6.66737406005231e-06,0.000147282261967314,18.5475514709195,NA,NA,NA,NA,NA,NA,NA
16977,20,37224,37224,-,1.22591458531499e-09,4.18462783280378e-08,36.7761452031115,NA,NA,NA,NA,NA,NA,NA
16978,20,37230,37230,-,1.64111208336318e-06,3.950272290848e-05,28.8504753673293,NA,NA,NA,NA,NA,NA,NA
16979,20,37271,37271,-,0.000550540764405441,0.00817151006281585,21.3654687365983,NA,NA,NA,NA,NA,NA,NA
16980,20,37315,37315,-,2.45988079444342e-07,6.57502086175008e-06,33.4291438028046,NA,NA,NA,NA,NA,NA,NA
16981,20,58351,58351,+,0.000437207352971751,0.00668497578655966,21.4864101437449,NA,NA,NA,NA,NA,NA,NA
16982,20,58406,58406,+,0.000635038172704528,0.00923693287137316,20.9277509258678,NA,NA,NA,NA,NA,NA,NA
16983,20,58407,58407,-,1.7740578195677e-06,4.25151981164357e-05,34.7681408329755,NA,NA,NA,NA,NA,NA,NA
16984,20,58440,58440,-,3.31088162848628e-06,7.65297926842827e-05,33.3710174717369,NA,NA,NA,NA,NA,NA,NA
16985,20,58459,58459,-,0.00106451807382239,0.0143089956120146,22.2132796780684,NA,NA,NA,NA,NA,NA,NA
16986,20,58500,58500,+,5.63660921851133e-05,0.0010688152176172,23.9133415604004,NA,NA,NA,NA,NA,NA,NA
16987,20,58504,58504,+,0.00365149323444927,0.0383638809179261,17.0492683581689,NA,NA,NA,NA,NA,NA,NA
16988,20,58527,58527,+,0.00178939703839927,0.0219274911598966,19.630017452007,NA,NA,NA,NA,NA,NA,NA
16989,20,58638,58638,-,0.00111256960783963,0.0148484427729343,19.0866873065015,NA,NA,NA,NA,NA,NA,NA
16990,20,58640,58640,+,6.82424459059272e-12,2.86085501961564e-10,41.2728299755225,NA,NA,NA,NA,NA,NA,NA
16991,20,58641,58641,-,4.07128253790475e-06,9.29884656916404e-05,28.8069073783359,NA,NA,NA,NA,NA,NA,NA
16992,20,58708,58708,+,0.000588713862206969,0.00865629921352479,23.7058823529412,NA,NA,NA,NA,NA,NA,NA
16993,20,58720,58720,+,0.000475029658100943,0.00718584923312005,20.9090909090909,NA,NA,NA,NA,NA,NA,NA
16994,20,58728,58728,+,0.00327816860088852,0.0353211180431716,20.3896103896104,NA,NA,NA,NA,NA,NA,NA
16995,20,108225,108225,+,0.000352715149393519,0.00553526574293981,15.2609732403073,NA,NA,NA,NA,NA,NA,NA
16996,20,112778,112778,+,0.00296053267232241,0.0326365934019287,-24.2367833209233,NA,NA,NA,NA,NA,NA,NA
16997,20,112799,112799,+,1.14281222345777e-06,2.81068779447624e-05,-37.6456876456876,NA,NA,NA,NA,NA,NA,NA
16998,20,112835,112835,-,4.99399900462446e-05,0.000956683046867258,-25.1703992210321,NA,NA,NA,NA,NA,NA,NA
16999,20,112874,112874,-,0.000648517588086095,0.00940518018491217,-24.7142681577977,NA,NA,NA,NA,NA,NA,NA
17000,20,112891,112891,-,0.000104350964136562,0.00186709079158573,-28.1908595784987,NA,NA,NA,NA,NA,NA,NA
17001,20,112895,112895,+,2.68766037854631e-09,8.87777789701353e-08,-37.8241619228336,NA,NA,NA,NA,NA,NA,NA
17002,20,112953,112953,+,7.5548597645867e-06,0.000165327395400882,-28.2450111533128,NA,NA,NA,NA,NA,NA,NA
17003,20,112954,112954,-,0.00076823088325778,0.0108630023821967,-24.0977986286539,NA,NA,NA,NA,NA,NA,NA
17004,20,112972,112972,-,9.32108668635178e-05,0.0016864765556176,-27.9885534939537,NA,NA,NA,NA,NA,NA,NA
17005,20,112977,112977,+,0.00262558034520124,0.0297251189477017,-20.9874114870181,NA,NA,NA,NA,NA,NA,NA
17006,20,113007,113007,+,0.000724589715240085,0.0103416896230841,-23.6758263639984,NA,NA,NA,NA,NA,NA,NA
17007,20,113008,113008,-,2.48758548579256e-06,5.8527797727747e-05,-29.6748240026819,NA,NA,NA,NA,NA,NA,NA
17008,20,113047,113047,-,0.000538509779149804,0.008016537419976,-21.5902891434806,NA,NA,NA,NA,NA,NA,NA
17009,20,117706,117706,+,0.000384081972498175,0.00596340724109054,22.5962833288446,NA,NA,NA,NA,NA,NA,NA
17010,20,117707,117707,-,7.85643572227403e-13,3.56805260778899e-11,46.2893081761006,20,116800,118999,2200,-,ENSDARG00000088929,ypel5
17011,20,119556,119556,+,3.43228837102053e-08,1.00937467830604e-06,41.641263260578,NA,NA,NA,NA,NA,NA,NA
17012,20,130993,130993,+,1.63447039868014e-08,4.97292064389135e-07,15.6862745098039,NA,NA,NA,NA,NA,NA,NA
17013,20,130994,130994,-,1.76388553323206e-07,4.79088848779851e-06,15.1786684044749,NA,NA,NA,NA,NA,NA,NA
17014,20,137184,137184,-,1.1972184869189e-08,3.6961756017531e-07,26.2773583466789,NA,NA,NA,NA,NA,NA,NA
17015,20,137312,137312,-,3.65016088357386e-06,8.39034079849506e-05,16.2926547137073,NA,NA,NA,NA,NA,NA,NA
17016,20,163439,163439,+,3.99871558813988e-06,9.14215152590821e-05,25.8393113342898,NA,NA,NA,NA,NA,NA,NA
17017,20,207647,207647,-,9.89627067838469e-09,3.0836808402416e-07,-24.2373905164603,NA,NA,NA,NA,NA,NA,NA
17018,20,219884,219884,+,0.000205336893266149,0.0034306851914774,18.7611408199643,NA,NA,NA,NA,NA,NA,NA
17019,20,219885,219885,-,0.00174098663758074,0.0214437559907532,19.4006568144499,NA,NA,NA,NA,NA,NA,NA
17020,20,227806,227806,+,1.56383113697539e-07,4.27276371938815e-06,23.6767766874814,NA,NA,NA,NA,NA,NA,NA
17021,20,235229,235229,+,0.00484281434104036,0.0474728387126563,-16.1147388059701,NA,NA,NA,NA,NA,NA,NA
17022,20,567049,567049,-,1.15272011196724e-15,6.58118135188624e-14,-45.751702462022,NA,NA,NA,NA,NA,NA,NA
17023,20,574162,574162,-,2.37658985980911e-06,5.60613920912886e-05,30.6349206349206,NA,NA,NA,NA,NA,NA,NA
17024,20,606652,606652,+,1.55861407454236e-25,1.69810639349396e-23,-53.8912211099322,NA,NA,NA,NA,NA,NA,NA
17025,20,606763,606763,-,0.000854960745187836,0.0118948356766861,-30.5555555555556,NA,NA,NA,NA,NA,NA,NA
17026,20,667445,667445,-,0.000649367829163837,0.0094156901443353,19.1397849462366,NA,NA,NA,NA,NA,NA,NA
17027,20,671711,671711,-,1.25620248377749e-21,1.0838429108896e-19,48.4288766245327,NA,NA,NA,NA,NA,NA,NA
17028,20,671754,671754,-,4.40041998464456e-16,2.59529340908255e-14,42.8341384863124,NA,NA,NA,NA,NA,NA,NA
17029,20,729161,729161,+,4.35971373647746e-21,3.61843794611235e-19,76.5507246376812,NA,NA,NA,NA,NA,NA,NA
17030,20,739369,739369,+,9.86819868307627e-10,3.40235871940012e-08,33.3593597501464,NA,NA,NA,NA,NA,NA,NA
17031,20,758028,758028,-,2.29190646573934e-06,5.41596150521315e-05,-36.7857142857143,NA,NA,NA,NA,NA,NA,NA
17032,20,761911,761911,-,2.32274273683644e-17,1.49738258121551e-15,-35.2772100153296,NA,NA,NA,NA,NA,NA,NA
17033,20,775411,775411,+,6.26539585327507e-05,0.00117609488306757,21.4583333333333,NA,NA,NA,NA,NA,NA,NA
17034,20,783211,783211,-,0.000114016595160949,0.00202379747721488,21.3628899835796,NA,NA,NA,NA,NA,NA,NA
17035,20,791049,791049,-,1.04631533835577e-06,2.58694908755524e-05,-24.0704500978474,NA,NA,NA,NA,NA,NA,NA
17036,20,797794,797794,+,0.00353704400481264,0.0374546094329216,25.0130958617077,NA,NA,NA,NA,NA,NA,NA
17037,20,801078,801078,-,5.83717860187271e-15,3.14326652596805e-13,38.5836385836386,NA,NA,NA,NA,NA,NA,NA
17038,20,801178,801178,-,0.000181222078938259,0.00306655318139685,24.6492704826038,NA,NA,NA,NA,NA,NA,NA
17039,20,887012,887012,+,6.30813509421483e-26,7.0467232107706e-24,50.00546000546,NA,NA,NA,NA,NA,NA,NA
17040,20,889912,889912,+,0.000763138273787308,0.0108039772968707,-28.2917052112242,NA,NA,NA,NA,NA,NA,NA
17041,20,893543,893543,+,1.60891018855145e-07,4.38963291094758e-06,-24.406364749082,NA,NA,NA,NA,NA,NA,NA
17042,20,893550,893550,+,0.000203969991750239,0.00341022163632517,-18.9766421473739,NA,NA,NA,NA,NA,NA,NA
17043,20,893639,893639,-,4.71247356570558e-21,3.90419756755066e-19,55.4471544715447,NA,NA,NA,NA,NA,NA,NA
17044,20,964133,964133,+,0.000203690084133725,0.00340658600385167,17.5133689839572,NA,NA,NA,NA,NA,NA,NA
17045,20,964186,964186,+,0.000392596352600069,0.00607877310899137,24.6707638279192,NA,NA,NA,NA,NA,NA,NA
17046,20,991087,991087,-,4.48926312600566e-20,3.4808692922964e-18,-21.9659783344617,NA,NA,NA,NA,NA,NA,NA
17047,20,1081959,1081959,+,0.000117031240482084,0.00207191349686334,-24.735632183908,NA,NA,NA,NA,NA,NA,NA
17048,20,1081960,1081960,-,1.88544595225038e-13,9.03259230855642e-12,-22.5802879291251,NA,NA,NA,NA,NA,NA,NA
17049,20,1102122,1102122,-,7.62996802591886e-08,2.1612108254805e-06,19.0204081632653,NA,NA,NA,NA,NA,NA,NA
17050,20,1123814,1123814,+,1.91456310310935e-09,6.41236884105689e-08,-15.3921278484759,NA,NA,NA,NA,NA,NA,NA
17051,20,1123837,1123837,+,6.05664626317215e-14,3.01318836423917e-12,-15.2385199766247,NA,NA,NA,NA,NA,NA,NA
17052,20,1123885,1123885,+,1.19250611303529e-14,6.27400391418955e-13,-15.0164029294576,NA,NA,NA,NA,NA,NA,NA
17053,20,1124204,1124204,+,7.20306035832404e-20,5.51242090745419e-18,-24.9740974583131,NA,NA,NA,NA,NA,NA,NA
17054,20,1124205,1124205,-,3.34780142493552e-14,1.69863442124626e-12,-22.0502604964756,NA,NA,NA,NA,NA,NA,NA
17055,20,1130635,1130635,-,6.68772696075116e-16,3.88398507421737e-14,37.1726566732888,NA,NA,NA,NA,NA,NA,NA
17056,20,1130644,1130644,-,6.46785630805376e-19,4.63468958174095e-17,40.2840858491406,NA,NA,NA,NA,NA,NA,NA
17057,20,1132560,1132560,+,4.32495529441317e-08,1.25673876403758e-06,21.457033957034,NA,NA,NA,NA,NA,NA,NA
17058,20,1271095,1271095,+,3.6441234799196e-09,1.18685506207733e-07,20.4417533685826,20,1270526,1272725,2200,+,ENSDARG00000019747,hsd3b2
17059,20,1271096,1271096,-,8.08123140563156e-11,3.08417317267913e-09,21.0753666022508,NA,NA,NA,NA,NA,NA,NA
17060,20,1271103,1271103,+,9.88359105980041e-25,1.03166664224748e-22,35.3857524589232,20,1270526,1272725,2200,+,ENSDARG00000019747,hsd3b2
17061,20,1271104,1271104,-,5.35096046758397e-13,2.46923805022892e-11,22.7465697722135,NA,NA,NA,NA,NA,NA,NA
17062,20,1275641,1275641,-,2.68351866703809e-72,2.48468303516434e-69,-73.6513520971302,NA,NA,NA,NA,NA,NA,NA
17063,20,1321857,1321857,+,4.28497702734401e-21,3.55887013413828e-19,37.1310015109487,NA,NA,NA,NA,NA,NA,NA
17064,20,1322416,1322416,+,1.37315041479841e-16,8.38631437398884e-15,41.6725031517019,NA,NA,NA,NA,NA,NA,NA
17065,20,1322417,1322417,-,7.90476710019356e-31,1.15535991908344e-28,58.210864829351,NA,NA,NA,NA,NA,NA,NA
17066,20,1358501,1358501,+,0.00368703821140927,0.0386467062080942,-15.4681341563174,NA,NA,NA,NA,NA,NA,NA
17067,20,1481895,1481895,+,4.03311544926196e-05,0.000786547788892679,-24.484126984127,NA,NA,NA,NA,NA,NA,NA
17068,20,1499757,1499757,+,0.000317996329144689,0.00505038544055361,23.8461538461539,NA,NA,NA,NA,NA,NA,NA
17069,20,1499758,1499758,-,4.45782686847296e-13,2.07159424718114e-11,42.8641251221896,NA,NA,NA,NA,NA,NA,NA
17070,20,1510197,1510197,-,2.88152696084518e-12,1.24747592391778e-10,-36.8174823022468,NA,NA,NA,NA,NA,NA,NA
17071,20,1510271,1510271,-,2.21750908270659e-15,1.2371910088002e-13,31.5431754874652,NA,NA,NA,NA,NA,NA,NA
17072,20,1510381,1510381,+,8.7689087442501e-20,6.67414140621811e-18,40.6459609215515,NA,NA,NA,NA,NA,NA,NA
17073,20,1510395,1510395,+,1.51214344761314e-17,9.87338609674568e-16,36.2499080138347,NA,NA,NA,NA,NA,NA,NA
17074,20,1510439,1510439,+,4.46818725350202e-59,2.53388603239606e-56,-77.0053048276597,NA,NA,NA,NA,NA,NA,NA
17075,20,1510440,1510440,-,6.68886711379796e-35,1.21318895297899e-32,-68.9275852854725,NA,NA,NA,NA,NA,NA,NA
17076,20,1510497,1510497,-,1.31623232956908e-28,1.69686602732869e-26,48.7104905953073,NA,NA,NA,NA,NA,NA,NA
17077,20,1536046,1536046,+,6.54962469797948e-08,1.87056621559579e-06,30.0149328023893,NA,NA,NA,NA,NA,NA,NA
17078,20,1536047,1536047,-,4.25435850576987e-06,9.6922732741582e-05,28.1506849315068,NA,NA,NA,NA,NA,NA,NA
17079,20,1607719,1607719,+,7.97797904273471e-20,6.08682430699075e-18,41.9737774627923,NA,NA,NA,NA,NA,NA,NA
17080,20,1607720,1607720,-,1.79136003746044e-29,2.43385777816892e-27,54.2068028298493,NA,NA,NA,NA,NA,NA,NA
17081,20,1632785,1632785,-,3.70534017054298e-13,1.73237245769487e-11,-65.7824933687003,NA,NA,NA,NA,NA,NA,NA
17082,20,1632832,1632832,-,1.86717894166506e-10,6.89786283768249e-09,58.9342948717949,NA,NA,NA,NA,NA,NA,NA
17083,20,1647067,1647067,-,0.000116602163107932,0.00206498739145968,15.7902973395931,NA,NA,NA,NA,NA,NA,NA
17084,20,1701636,1701636,-,3.33912991923785e-07,8.77812915897517e-06,-37.2838050314465,NA,NA,NA,NA,NA,NA,NA
17085,20,1734755,1734755,+,1.64242846100416e-45,5.1378241910884e-43,-56.9487450366107,NA,NA,NA,NA,NA,NA,NA
17086,20,1734776,1734776,+,1.57001770619957e-11,6.36952609633773e-10,40.6048906048906,NA,NA,NA,NA,NA,NA,NA
17087,20,1740659,1740659,+,2.48504780233793e-24,2.53355105248475e-22,-75.6578947368421,NA,NA,NA,NA,NA,NA,NA
17088,20,1740660,1740660,-,2.11094250415759e-10,7.75194837328559e-09,-42.2222222222222,NA,NA,NA,NA,NA,NA,NA
17089,20,1763452,1763452,+,6.92008716721111e-30,9.63554870155874e-28,21.2680375180375,NA,NA,NA,NA,NA,NA,NA
17090,20,1763453,1763453,-,1.73197610846447e-18,1.2070647545855e-16,16.3869598765432,NA,NA,NA,NA,NA,NA,NA
17091,20,1779123,1779123,+,1.07491333621944e-08,3.3364373710426e-07,22.1661163980061,NA,NA,NA,NA,NA,NA,NA
17092,20,1779124,1779124,-,3.58672492197961e-08,1.05283074525561e-06,20.1472297559086,NA,NA,NA,NA,NA,NA,NA
17093,20,1800640,1800640,-,3.36254703323285e-07,8.83620518143669e-06,-38.2179280730005,NA,NA,NA,NA,NA,NA,NA
17094,20,1805979,1805979,-,8.86472167782456e-29,1.15775187725869e-26,50.4587155963303,NA,NA,NA,NA,NA,NA,NA
17095,20,1892370,1892370,-,6.88840805352453e-05,0.00128193266106626,16.2083015024192,NA,NA,NA,NA,NA,NA,NA
17096,20,1915108,1915108,-,1.77814459839934e-18,1.23823411282877e-16,55.6100886162236,NA,NA,NA,NA,NA,NA,NA
17097,20,1923533,1923533,+,6.24534390199596e-26,6.97917894843938e-24,-46.068435150782,NA,NA,NA,NA,NA,NA,NA
17098,20,1923655,1923655,-,7.37287749132563e-14,3.64594573111091e-12,-35.7078245137947,NA,NA,NA,NA,NA,NA,NA
17099,20,1924346,1924346,+,1.25257906818813e-53,5.66337875123754e-51,-71.7435820597343,NA,NA,NA,NA,NA,NA,NA
17100,20,1924426,1924426,-,1.79395547302685e-05,0.000371500645700111,-23.6123928806856,NA,NA,NA,NA,NA,NA,NA
17101,20,1924454,1924454,-,0.00255654213272273,0.0291359346901088,-16.7557932263815,NA,NA,NA,NA,NA,NA,NA
17102,20,1924629,1924629,+,5.3560853083099e-115,2.32867981699928e-111,-71.2433319261619,NA,NA,NA,NA,NA,NA,NA
17103,20,1924753,1924753,+,9.7399355489367e-19,6.89781457986201e-17,-41.7579976303318,NA,NA,NA,NA,NA,NA,NA
17104,20,1938957,1938957,+,1.80928645059625e-29,2.45618888924808e-27,-44.2082806573957,NA,NA,NA,NA,NA,NA,NA
17105,20,1938958,1938958,-,2.70709760543921e-19,1.99732125958704e-17,-41.6767204866904,NA,NA,NA,NA,NA,NA,NA
17106,20,1952044,1952044,-,0.00331360650212808,0.0356114980965401,-17.0679611650485,NA,NA,NA,NA,NA,NA,NA
17107,20,1952630,1952630,+,0.00017933135758874,0.00303815810039929,16.9230769230769,NA,NA,NA,NA,NA,NA,NA
17108,20,1958906,1958906,-,9.49726347149303e-10,3.27974477653826e-08,-45.8732926474862,NA,NA,NA,NA,NA,NA,NA
17109,20,1974384,1974384,+,1.95494177931108e-19,1.45399579681376e-17,-53.8799264856034,NA,NA,NA,NA,NA,NA,NA
17110,20,1974438,1974438,+,3.95672115281989e-09,1.28385632816153e-07,-39.4785242886509,NA,NA,NA,NA,NA,NA,NA
17111,20,1975304,1975304,-,1.47340488082983e-08,4.50871034127179e-07,-28.8359788359788,NA,NA,NA,NA,NA,NA,NA
17112,20,1979501,1979501,+,9.24484708037708e-33,1.49227392578146e-30,68.6979615274189,NA,NA,NA,NA,NA,NA,NA
17113,20,1979502,1979502,-,4.62631927758891e-24,4.63827444421825e-22,59.4775984037729,NA,NA,NA,NA,NA,NA,NA
17114,20,2047288,2047288,-,2.64586069286005e-09,8.74644813111567e-08,-36.8421052631579,NA,NA,NA,NA,NA,NA,NA
17115,20,2047322,2047322,-,8.24024527756258e-07,2.06509118230504e-05,45.8132530120482,NA,NA,NA,NA,NA,NA,NA
17116,20,2076380,2076380,+,6.53998293910032e-162,1.45329651180543e-157,-93.0926083262532,NA,NA,NA,NA,NA,NA,NA
17117,20,2076381,2076381,-,5.92430040521788e-129,4.18176406731308e-125,-88.2450099101083,NA,NA,NA,NA,NA,NA,NA
17118,20,2076402,2076402,-,4.59188468601107e-121,2.52758549999752e-117,-85.6816292601829,NA,NA,NA,NA,NA,NA,NA
17119,20,2134508,2134508,+,6.74735099731353e-08,1.92355725033562e-06,24.188645945681,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17120,20,2134511,2134511,+,3.08522462670221e-06,7.16533523564456e-05,21.0531429126591,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17121,20,2134538,2134538,+,1.5983047064846e-07,4.36208619371626e-06,22.0571133221346,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17122,20,2134551,2134551,+,9.30566030598256e-07,2.31661312319893e-05,16.4199104487368,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17123,20,2134552,2134552,-,2.87975720865206e-09,9.48775496005029e-08,19.0244430023794,20,2134421,2136620,2200,-,ENSDARG00000043847,tmem244
17124,20,2134588,2134588,+,8.76382230712214e-08,2.46597733767362e-06,20.9447004608295,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17125,20,2134589,2134589,-,5.67907639306527e-09,1.81310508906952e-07,25.1755581175977,20,2134421,2136620,2200,-,ENSDARG00000043847,tmem244
17126,20,2134594,2134594,+,2.32868044357349e-06,5.49831376730854e-05,17.3294889640087,20,2132816,2135015,2200,+,ENSDARG00000025983,l3mbtl3
17127,20,2134595,2134595,-,5.50505785363108e-07,1.40983423391152e-05,17.5523180658911,20,2134421,2136620,2200,-,ENSDARG00000043847,tmem244
17128,20,2134609,2134609,-,2.09424901423046e-10,7.69408395442516e-09,20.4452552278639,20,2134421,2136620,2200,-,ENSDARG00000043847,tmem244
17129,20,2134635,2134635,-,2.44529556038445e-12,1.06623836576396e-10,21.8815331010453,20,2134421,2136620,2200,-,ENSDARG00000043847,tmem244
17130,20,2240627,2240627,-,7.64750593607619e-25,8.03010024059129e-23,-35.0951374207188,NA,NA,NA,NA,NA,NA,NA
17131,20,2240696,2240696,+,1.47374418180317e-32,2.35229160034672e-30,-44.0640399896253,NA,NA,NA,NA,NA,NA,NA
17132,20,2262108,2262108,-,2.36442841058901e-17,1.52311016120658e-15,42.819089900111,NA,NA,NA,NA,NA,NA,NA
17133,20,2270446,2270446,-,1.72990893455179e-06,4.15185315838148e-05,24.6651785714286,NA,NA,NA,NA,NA,NA,NA
17134,20,2270455,2270455,-,3.2409260665222e-06,7.50313105983546e-05,21.4657738095238,NA,NA,NA,NA,NA,NA,NA
17135,20,2270468,2270468,-,1.45129053571149e-08,4.44421237738685e-07,31.0446659283869,NA,NA,NA,NA,NA,NA,NA
17136,20,2270486,2270486,-,2.60971916638957e-05,0.000525982032568848,20.3361742424242,NA,NA,NA,NA,NA,NA,NA
17137,20,2270507,2270507,-,0.000472587307059438,0.00715503435701124,16.5609584214235,NA,NA,NA,NA,NA,NA,NA
17138,20,2270527,2270527,-,2.05370380837125e-05,0.000421147815971981,23.7924865831843,NA,NA,NA,NA,NA,NA,NA
17139,20,2270536,2270536,-,0.00383493637404952,0.0398274169120473,17.0691287878788,NA,NA,NA,NA,NA,NA,NA
17140,20,2347234,2347234,+,1.334900639504e-06,3.25168357156374e-05,25.0704225352113,NA,NA,NA,NA,NA,NA,NA
17141,20,2347262,2347262,+,1.08936349080801e-06,2.68651913160473e-05,26.9308469308469,NA,NA,NA,NA,NA,NA,NA
17142,20,2347263,2347263,-,6.24087261365241e-08,1.78547200166499e-06,29.1900093370682,NA,NA,NA,NA,NA,NA,NA
17143,20,2347300,2347300,+,1.37015308822711e-05,0.000288558099277096,22.7621283255086,NA,NA,NA,NA,NA,NA,NA
17144,20,2347301,2347301,-,1.45004261900232e-06,3.51446494887073e-05,25.7275541795666,NA,NA,NA,NA,NA,NA,NA
17145,20,2376963,2376963,+,1.48989295407079e-14,7.7846856720402e-13,-43.8937779836344,NA,NA,NA,NA,NA,NA,NA
17146,20,2458003,2458003,+,6.98834369474212e-29,9.17686785127914e-27,-27.2099489532061,NA,NA,NA,NA,NA,NA,NA
17147,20,2543663,2543663,+,9.72205793652371e-34,1.66232607249841e-31,27.2377955758963,NA,NA,NA,NA,NA,NA,NA
17148,20,2544272,2544272,+,3.86765821500056e-10,1.38746917082601e-08,22.6335403726708,NA,NA,NA,NA,NA,NA,NA
17149,20,2547333,2547333,+,1.37058196151988e-44,4.08509929040192e-42,-50.5820270060531,NA,NA,NA,NA,NA,NA,NA
17150,20,2547334,2547334,-,1.4853865257471e-44,4.41193891176958e-42,-48.3775552041235,NA,NA,NA,NA,NA,NA,NA
17151,20,2549519,2549519,+,1.11047231486172e-10,4.18852232421411e-09,-30.784215156466,NA,NA,NA,NA,NA,NA,NA
17152,20,2549520,2549520,-,9.45940677777608e-11,3.58665007251962e-09,-31.5124178639047,NA,NA,NA,NA,NA,NA,NA
17153,20,2549522,2549522,+,1.68593634091179e-06,4.05215244364084e-05,-23.9417905726036,NA,NA,NA,NA,NA,NA,NA
17154,20,2549523,2549523,-,5.07706585267864e-14,2.53995687391897e-12,-35.6935887697977,NA,NA,NA,NA,NA,NA,NA
17155,20,2549542,2549542,+,1.5304193966855e-12,6.7971779454874e-11,24.2164260888624,NA,NA,NA,NA,NA,NA,NA
17156,20,2553769,2553769,+,9.71380635426176e-09,3.02981459324253e-07,44.6118571896495,NA,NA,NA,NA,NA,NA,NA
17157,20,2566896,2566896,+,6.72727437340481e-07,1.7034281023352e-05,-36.7748917748918,NA,NA,NA,NA,NA,NA,NA
17158,20,2613164,2613164,+,4.72321910685252e-05,0.000909223259939118,-24.7555555555556,NA,NA,NA,NA,NA,NA,NA
17159,20,2613165,2613165,-,8.73118671625244e-05,0.00158884867553742,-20.8854166666667,NA,NA,NA,NA,NA,NA,NA
17160,20,2655323,2655323,-,0.00181636641075115,0.022191803327723,15.0522317188984,NA,NA,NA,NA,NA,NA,NA
17161,20,2660550,2660550,-,1.06593789847732e-23,1.04433083535205e-21,-20.418743369563,NA,NA,NA,NA,NA,NA,NA
17162,20,2660552,2660552,-,8.53792362143709e-21,6.93936297294915e-19,-17.7775080549058,NA,NA,NA,NA,NA,NA,NA
17163,20,2660555,2660555,-,1.67808388439341e-18,1.17072959031859e-16,-17.3283986840935,NA,NA,NA,NA,NA,NA,NA
17164,20,2660558,2660558,-,2.20670244292848e-21,1.87030848193268e-19,-18.036743618139,NA,NA,NA,NA,NA,NA,NA
17165,20,2660560,2660560,-,8.05145180373801e-25,8.44095979332206e-23,-18.9650831511297,NA,NA,NA,NA,NA,NA,NA
17166,20,2660573,2660573,-,1.30424914376668e-25,1.42823818405624e-23,-19.0385958784492,NA,NA,NA,NA,NA,NA,NA
17167,20,2660578,2660578,-,7.4295339168186e-26,8.2640323290045e-24,-20.1351619956271,NA,NA,NA,NA,NA,NA,NA
17168,20,2660583,2660583,-,9.92327331069101e-21,8.03377232364227e-19,-17.0051682636104,NA,NA,NA,NA,NA,NA,NA
17169,20,2705493,2705493,-,2.18198435280534e-29,2.94988926847932e-27,-41.6939919610747,NA,NA,NA,NA,NA,NA,NA
17170,20,2707913,2707913,+,8.24414152028888e-18,5.4886512339788e-16,-45.37133347202,NA,NA,NA,NA,NA,NA,NA
17171,20,2708200,2708200,+,3.08918396747258e-12,1.33381423089208e-10,-27.1657998079282,NA,NA,NA,NA,NA,NA,NA
17172,20,2714549,2714549,+,1.95008016255503e-06,4.64626124029387e-05,15.7003367819155,NA,NA,NA,NA,NA,NA,NA
17173,20,2714589,2714589,+,8.71048841750909e-07,2.1763031028225e-05,-23.5537597319405,NA,NA,NA,NA,NA,NA,NA
17174,20,2714590,2714590,-,4.49013362142055e-10,1.60167594753716e-08,-30.4623052959502,20,2712991,2715190,2200,-,ENSDARG00000032277,rars2
17175,20,2714611,2714611,-,0.00218428921384514,0.0257256883682759,-16.0884560762832,20,2712991,2715190,2200,-,ENSDARG00000032277,rars2
17176,20,2730468,2730468,+,1.90771431332653e-08,5.7624858969432e-07,-17.6685660018993,20,2729436,2731635,2200,+,ENSDARG00000040184,syncrip
17177,20,2748799,2748799,-,1.88809932420723e-10,6.9721433266579e-09,20.0254291163382,NA,NA,NA,NA,NA,NA,NA
17178,20,2763365,2763365,+,7.61373244859286e-25,7.99603648788977e-23,-29.241440377804,NA,NA,NA,NA,NA,NA,NA
