seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
2,30181020,30183219,2200,-,CT027743.1,ENSDARG00000081450, 6, 6.274274e-02,0.0000000000,0.0066534914,0.0070921986,0.0156695157,0.0000000000,0.0074074074
16, 2735600, 2737799,2200,-,5S_rRNA,ENSDARG00000081540,19, 3.439409e+00,0.8616324251,0.8784227154,0.8439846343,0.8809994264,0.8927890700,0.9113858660
17,24613707,24615906,2200,+,SNORD33,ENSDARG00000081568, 1, 1.587302e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0303030303
1,34711804,34714003,2200,-,SNORD58,ENSDARG00000081849, 2,-9.221389e-01,0.0062500000,0.0180194805,0.0000000000,0.0000000000,0.0000000000,0.0000000000
6,36733627,36735826,2200,-,5S_rRNA,ENSDARG00000081859, 1,-2.060213e+00,0.9333333333,0.9076923077,0.9333333333,0.9200000000,0.9000000000,0.8939393939
MT,    6051,    8250,2200,-,NC_002333.13,ENSDARG00000081938, 1,-2.450084e+00,0.0434782609,0.0327868852,0.0206185567,0.0000000000,0.0082304527,0.0000000000
3,19347719,19349918,2200,+,BX322663.1,ENSDARG00000081972, 1, 4.740410e+00,0.8630136986,0.8958333333,0.8598130841,0.9218750000,0.9224489796,0.8981481481
25,36842127,36844326,2200,+,5S_rRNA,ENSDARG00000082003,14, 4.606764e+00,0.7276295133,0.6863954269,0.6736390710,0.7160248674,0.7492734934,0.7829552475
11, 6071867, 6074066,2200,-,U6,ENSDARG00000082005, 2,-2.128552e+00,0.9666666667,0.8522727273,0.9545454545,0.9491487455,0.8508771930,0.9485544218
6,53667511,53669710,2200,+,5S_rRNA,ENSDARG00000082031, 5,-5.683862e-01,0.9283569980,0.9668817204,0.9623369257,0.9614246068,0.9351922936,0.9399211765
MT,   10750,   12949,2200,+,NC_002333.15,ENSDARG00000082123, 2, 2.523662e-01,0.0000000000,0.0000000000,0.0000000000,0.0021097046,0.0024271845,0.0034722222
14,31467061,31469260,2200,-,dre-mir-20b,ENSDARG00000082177, 2,-4.159669e+00,0.8000000000,0.6625000000,0.9230769231,0.7777777778,0.7857142857,0.6700680272
11,  369322,  371521,2200,+,5S_rRNA,ENSDARG00000082245, 1, 2.891156e+00,0.8500000000,0.9487179487,0.8461538462,0.8000000000,0.9230769231,0.9600000000
4,33390185,33392384,2200,-,U1,ENSDARG00000082253,11, 2.685232e+00,0.9178860015,0.9334919094,0.8512157697,0.9415162876,0.9518628192,0.9336088154
4,43140727,43142926,2200,-,U1,ENSDARG00000082273, 3,-2.649659e+00,0.7063514608,0.7221451687,0.6621951220,0.6718480807,0.6619715191,0.7105263158
6,52302431,52304630,2200,+,U2,ENSDARG00000082321,10, 1.670955e+01,0.4311586337,0.1056002749,0.2660231660,0.3329745979,0.2815748569,0.7211638873
5,57922405,57924604,2200,-,dre-mir-34b,ENSDARG00000082368, 1, 6.805808e-01,0.8518518519,0.9122807018,0.8750000000,0.8947368421,0.9545454545,0.8703703704
25, 2190682, 2192881,2200,+,CR354430.1,ENSDARG00000082399, 4, 1.382984e+01,0.8055555556,0.6250000000,0.6730769231,0.8632399577,0.8571428571,0.7864693446
14,31466931,31469130,2200,-,dre-mir-19c,ENSDARG00000082428, 2,-4.159669e+00,0.8000000000,0.6625000000,0.9230769231,0.7777777778,0.7857142857,0.6700680272
1,30163953,30166152,2200,+,dre-mir-740,ENSDARG00000082429, 3, 3.558186e+00,1.0000000000,0.9259259259,0.8947368421,0.9791666667,0.9472446237,0.9723102096
8,26003588,26005787,2200,+,dre-mir-135b,ENSDARG00000082598,15, 4.441233e-02,0.0051680261,0.0017546898,0.0032520325,0.0051687161,0.0035444333,0.0053447755
5,57922168,57924367,2200,-,dre-mir-34c,ENSDARG00000082619, 1, 6.805808e-01,0.8518518519,0.9122807018,0.8750000000,0.8947368421,0.9545454545,0.8703703704
4,41339837,41342036,2200,-,U1,ENSDARG00000082646, 7, 6.837555e+00,0.8074682047,0.7969924812,0.9468150897,0.9189414752,0.9421348579,0.8705096074
MT,   10681,   12880,2200,+,NC_002333.16,ENSDARG00000082716, 2, 2.523662e-01,0.0000000000,0.0000000000,0.0000000000,0.0021097046,0.0024271845,0.0034722222
25, 1629550, 1631749,2200,-,dre-let-7i,ENSDARG00000082738, 6,-1.543016e-01,0.8911137226,0.8356643357,0.8128181834,0.8667748918,0.8166152635,0.9168454806
5,33284427,33286626,2200,-,SNORD36,ENSDARG00000082739, 6,-2.874852e+00,0.9444444444,0.9166666667,0.9294871795,0.8538461538,0.9455266955,0.8875901876
MT,    6155,    8354,2200,-,NC_002333.18,ENSDARG00000082789, 1,-2.450084e+00,0.0434782609,0.0327868852,0.0206185567,0.0000000000,0.0082304527,0.0000000000
4,30903272,30905471,2200,+,U1,ENSDARG00000082790, 6, 1.393509e+00,0.9320115729,0.8448976813,0.8608440171,0.9356824054,0.9189538404,0.8703703704
1,34712384,34714583,2200,-,SNORD58,ENSDARG00000082811, 2,-9.221389e-01,0.0062500000,0.0180194805,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,17872072,17874271,2200,+,CR381647.2,ENSDARG00000082833, 2,-3.214367e+00,1.0000000000,0.9666666667,1.0000000000,0.9545454545,0.9722222222,0.9375000000
10,22845272,22847471,2200,+,U8,ENSDARG00000082850,12, 1.310973e-01,0.0049019608,0.0072035282,0.0038759690,0.0119047619,0.0064886315,0.0064527665
12,20189087,20191286,2200,-,5S_rRNA,ENSDARG00000082857, 5,-5.681240e-01,0.9342969468,0.9024581142,0.9138461538,0.9276350216,0.9012962215,0.9164137931
21,26072446,26074645,2200,+,SNORD42,ENSDARG00000082891, 5,-3.659982e+00,0.9462962963,0.9404862579,0.9866666667,0.9212820513,0.9262500000,0.9116122605
1,37363791,37365990,2200,-,5S_rRNA,ENSDARG00000082897, 5, 6.972143e+00,0.4235294118,0.8176833977,0.7030303030,0.8588235294,0.8200000000,0.7222676797
22,30383928,30386127,2200,-,5S_rRNA,ENSDARG00000082901, 3, 5.340761e+00,0.8730158730,0.8799663300,0.9019607843,0.9326442722,0.9408866995,0.9555555556
16,26409646,26411845,2200,+,5S_rRNA,ENSDARG00000083007, 5,-1.521657e+00,0.9361988304,0.9483321469,0.9606177606,0.9452517162,0.9554761905,0.9219485495
MT,    1726,    3925,2200,+,NC_002333.19,ENSDARG00000083046, 4,-4.024455e-01,0.0090361446,0.0066470691,0.0064935065,0.0046299301,0.0013812576,0.0045048701
13,34881246,34883445,2200,+,CR376850.1,ENSDARG00000083060, 1, 1.238829e+01,0.8048780488,0.5789473684,0.7179487179,0.7826086957,0.8888888889,0.8039215686
7,50287820,50290019,2200,-,dre-mir-129-2,ENSDARG00000083082, 6,-4.918213e-01,0.0000000000,0.0141427853,0.0162601626,0.0000000000,0.0254385965,0.0033333333
21,43707859,43710058,2200,+,SNORA36B,ENSDARG00000083089, 3, 2.098511e+00,0.9337001293,0.9572649573,0.8761904762,0.9707303211,0.9391236307,0.9489568403
21,43708610,43710809,2200,+,SNORD83,ENSDARG00000083150, 3, 2.098511e+00,0.9337001293,0.9572649573,0.8761904762,0.9707303211,0.9391236307,0.9489568403
7,58746945,58749144,2200,+,SNORD54,ENSDARG00000083158,10,-9.637852e-01,0.9447869050,0.9372202591,0.9287572304,0.9217494515,0.9428487977,0.9164329014
10,17693265,17695464,2200,+,dre-mir-218b,ENSDARG00000083269, 3, 1.029654e+00,0.9777777778,0.9368055556,0.9036414566,0.9705314010,0.9477714557,0.9038208169
MT,   15102,   17301,2200,-,NC_002333.21,ENSDARG00000083312, 2,-5.893822e-01,0.0000000000,0.0000000000,0.0312500000,0.0000000000,0.0052083333,0.0238095238
20,27403878,27406077,2200,+,dre-mir-203b,ENSDARG00000083357, 9, 3.616575e-01,0.0185148133,0.0144607304,0.0261974257,0.0067340067,0.0119373760,0.0357694184
10,21978547,21980746,2200,+,5S_rRNA,ENSDARG00000083391, 1,-1.299355e+00,0.8235294118,0.8918918919,0.9111111111,1.0000000000,0.7894736842,0.8888888889
22,18252769,18254968,2200,+,dre-mir-9-4,ENSDARG00000083496, 8,-3.905008e-01,0.0000000000,0.0079877477,0.0112179487,0.0043103448,0.0040437371,0.0033938727
6,11201927,11204126,2200,-,5S_rRNA,ENSDARG00000083501, 7, 3.346142e+00,0.9466460100,0.9275127047,0.8901098901,0.9826190476,0.9841269841,0.9497459063
MT,    6049,    8248,2200,+,NC_002333.24,ENSDARG00000083519, 3, 5.994616e-02,0.0000000000,0.0072988893,0.0019493177,0.0020020020,0.0051202593,0.0099753188
10,38051567,38053766,2200,-,dre-mir-125b-3,ENSDARG00000083557, 2,-1.119334e+01,0.8157894737,0.8297101449,1.0000000000,0.7332859175,0.7207792208,0.8478260870
6, 8769476, 8771675,2200,+,5S_rRNA,ENSDARG00000083564, 2, 4.266723e-01,0.8636363636,0.9019607843,0.9062500000,0.9500000000,0.7884615385,0.9513503515
5,14640152,14642351,2200,+,5S_rRNA,ENSDARG00000083583, 1, 1.633394e+00,1.0000000000,0.9285714286,0.8750000000,0.9473684211,0.9285714286,0.9655172414
18,19542032,19544231,2200,-,7SK,ENSDARG00000083675, 2, 2.221120e+00,0.9090909091,0.8924050633,0.7368421053,0.8839406208,0.8977272727,0.8862227325
2,36751649,36753848,2200,+,dre-mir-2198,ENSDARG00000083762, 3, 7.657679e+00,0.7384615385,0.9230769231,0.8258258258,0.9230769231,0.9301587302,0.9375000000
3,39882819,39885018,2200,+,5S_rRNA,ENSDARG00000083829, 4,-3.122721e+00,0.9596774194,0.9003878066,0.7979967949,0.8059701493,0.8935520069,0.8601359934
19,38028419,38030618,2200,-,5S_rRNA,ENSDARG00000083868, 2,-3.084053e+00,1.0000000000,0.8814102564,0.9062500000,0.8566126856,0.9579150579,0.8367346939
15,47320860,47323059,2200,+,5S_rRNA,ENSDARG00000084002, 5, 3.850019e+00,0.8880978865,0.8679802956,0.9363703376,0.9306007880,0.9368279683,0.9229203067
24,27482936,27485135,2200,+,U1,ENSDARG00000084068, 2,-1.278497e+00,0.7692307692,0.9204260652,0.9615384615,0.8897435897,0.9791666667,0.8658692185
1,42277451,42279650,2200,-,5S_rRNA,ENSDARG00000084202, 8,-2.334154e+00,0.9242424242,0.9433746760,0.9609697898,0.9364334550,0.9324239240,0.9107916686
17, 8522831, 8525030,2200,-,5S_rRNA,ENSDARG00000084211, 1,-2.649995e+00,0.9552238806,0.9534883721,0.9555555556,0.9473684211,0.9230769231,0.9078947368
10,39758754,39760953,2200,+,5S_rRNA,ENSDARG00000084215, 3, 2.632491e+00,0.9580026455,0.9655172414,0.7192982456,0.9346254399,0.9660043070,0.9114658926
16,38562445,38564644,2200,-,5S_rRNA,ENSDARG00000084310, 1,-1.526630e+00,0.8888888889,0.8307692308,0.8297872340,0.8000000000,0.9500000000,0.7567567568
9,55230999,55233198,2200,-,5S_rRNA,ENSDARG00000084399, 4, 3.794535e+00,0.8664596273,0.9414642375,0.8488372093,0.9087500000,0.9487179487,0.9222374429
2,16822759,16824958,2200,+,CU462977.2,ENSDARG00000084411, 5, 7.910834e+00,0.9179487179,0.8823529412,0.8476190476,0.9490023340,0.9685185185,0.9589188134
11, 5529443, 5531642,2200,+,5S_rRNA,ENSDARG00000084678, 1, 6.122449e+00,0.8717948718,0.7894736842,0.8947368421,0.9166666667,0.8936170213,1.0000000000
21,42665915,42668114,2200,+,5S_rRNA,ENSDARG00000084687, 2, 1.357438e+00,0.9444444444,0.9558823529,0.9285714286,0.9166666667,0.9599358974,0.9673913043
18,10014508,10016707,2200,+,5S_rRNA,ENSDARG00000084729, 2, 7.083228e+00,0.7812500000,0.8100000000,0.7777777778,0.9285714286,0.8393939394,0.8555379747
6,55555197,55557396,2200,-,5S_rRNA,ENSDARG00000084755, 2,-1.156916e+01,0.9883720930,0.9565217391,0.7692307692,0.7687423687,0.8446859903,0.8806620209
1,10361720,10363919,2200,+,5S_rRNA,ENSDARG00000084766,51, 1.572245e+00,0.9314842262,0.9319106748,0.9284506604,0.9516077596,0.9422628260,0.9491930265
24,23273160,23275359,2200,-,5S_rRNA,ENSDARG00000084789, 3,-1.181948e+00,0.9687500000,0.9496890899,0.9254421769,0.9384860327,0.9331088664,0.9314859117
21, 1593170, 1595369,2200,+,5S_rRNA,ENSDARG00000084858,16, 4.794722e-01,0.9631157690,0.9435465756,0.9874686717,0.9770875850,0.9663279590,0.9612434822
23,18287074,18289273,2200,+,5S_rRNA,ENSDARG00000084859, 5, 4.434229e+00,0.9178947368,0.9578947368,0.8400000000,0.9493650794,0.9549450549,0.9636363636
3,10213021,10215220,2200,-,5S_rRNA,ENSDARG00000084878,14, 3.712746e+00,0.9011456511,0.9324330865,0.9080607712,0.9377585807,0.9471020986,0.9362949042
23,24849405,24851604,2200,-,5S_rRNA,ENSDARG00000084935, 4, 4.096853e+00,1.0000000000,0.8569314148,0.8720095694,1.0000000000,0.8250000000,0.9554865424
5,65598554,65600753,2200,+,5S_rRNA,ENSDARG00000084964, 3, 1.695542e-01,0.9549138804,0.9672619048,0.9791666667,0.9743589744,0.9746031746,0.9488888889
1,39607833,39610032,2200,+,5S_rRNA,ENSDARG00000085080, 6,-2.967257e+00,0.9121863799,0.9288401254,0.7736111111,0.7913007947,0.9212966371,0.8445743125
6,55547071,55549270,2200,-,5S_rRNA,ENSDARG00000085124,31, 9.930992e-01,0.9144243698,0.9186902164,0.9193019267,0.9108354785,0.9436729046,0.9319196046
1,34711072,34713271,2200,-,CR339054.2,ENSDARG00000085301, 2,-9.221389e-01,0.0062500000,0.0180194805,0.0000000000,0.0000000000,0.0000000000,0.0000000000
11,44849474,44851673,2200,+,5S_rRNA,ENSDARG00000085375, 1, 3.168862e+00,0.8648648649,1.0000000000,0.9069767442,0.9682539683,0.9782608696,0.9634146341
4,77100256,77102455,2200,-,5S_rRNA,ENSDARG00000085395,28, 6.959037e-01,0.9484282616,0.9379231942,0.9193258499,0.9471911930,0.9532496956,0.9407008350
22,30148790,30150989,2200,+,5S_rRNA,ENSDARG00000085396, 2, 5.349722e-01,1.0000000000,0.9455555556,0.9714285714,0.9613596280,0.9569597070,0.9895833333
20,48607045,48609244,2200,-,U5,ENSDARG00000085397,15,-1.836799e+00,0.9688888889,0.9214208236,0.9568864469,0.9063334567,0.9341134174,0.9457802255
21,43057248,43059447,2200,+,5S_rRNA,ENSDARG00000085431, 4, 2.115028e+00,0.9370043770,0.8916666667,0.8676328502,0.9537556803,0.9361152422,0.9042264107
22,38183763,38185962,2200,+,5S_rRNA,ENSDARG00000085455, 5, 3.256660e+00,0.9239361376,0.9171306595,0.9136363636,0.9661369097,0.9499199997,0.9395435827
3,60451429,60453628,2200,-,5S_rRNA,ENSDARG00000085668, 3, 3.223301e+00,0.8266666667,0.9722222222,0.9487179487,0.9099099099,0.9841269841,0.8472222222
7,57171540,57173739,2200,-,5S_rRNA,ENSDARG00000085732, 8,-4.238994e+00,0.9360703322,0.9078544149,0.9446582451,0.9179029068,0.8981589892,0.8458114493
1,39835656,39837855,2200,+,5S_rRNA,ENSDARG00000085746, 2,-9.287868e-01,0.9417888075,0.9833333333,1.0000000000,0.9523809524,0.9396396396,0.9814814815
17,47389517,47391716,2200,+,5S_rRNA,ENSDARG00000085771, 4, 5.740582e+00,0.7914653784,0.8319574734,0.9549632353,0.9006410256,0.8958333333,0.9498418044
23,40592735,40594934,2200,-,5S_rRNA,ENSDARG00000085799, 7, 1.459215e+00,0.9264570693,0.8433214129,0.8149870801,0.8979349895,0.9023631525,0.8076603460
10,35654155,35656354,2200,-,dre-mir-2184,ENSDARG00000085822, 2, 3.516412e+01,0.5250000000,0.5352112676,0.8076923077,0.9772727273,0.9390243902,0.9379699248
20,44933039,44935238,2200,+,5S_rRNA,ENSDARG00000085854, 9,-1.445560e+00,0.2300673401,0.1591132929,0.1973544974,0.2223504925,0.1386684303,0.1747206289
25,11551756,11553955,2200,+,5S_rRNA,ENSDARG00000085944, 5, 2.867206e+00,0.9142857143,0.8853002070,0.8769230769,0.8941176471,0.9363636364,0.9252873563
7,69636303,69638502,2200,-,tspan5a,ENSDARG00000086033, 1,-1.805198e-01,0.0000000000,0.0081967213,0.0439560440,0.0173913043,0.0194552529,0.0157480315
12,18356082,18358281,2200,+,si:dkey-7e14.3,ENSDARG00000086055, 1,-7.182576e-01,0.0000000000,0.0000000000,0.0769230769,0.0000000000,0.0000000000,0.0200000000
8,54282961,54285160,2200,+,plxnd1,ENSDARG00000086057,24,-1.445160e-01,0.1287007858,0.1239799349,0.1225545218,0.1227925804,0.1242098208,0.1226542794
2,42415703,42417902,2200,-,slco5a1a,ENSDARG00000086104, 5,-1.499826e+00,0.9497166840,0.9371428571,0.9833333333,0.9563921569,0.9126436782,0.9418596491
14, 2407641, 2409840,2200,-,Vault,ENSDARG00000086105, 2,-7.542408e+01,0.8333333333,0.8452380952,0.8516483516,0.0142857143,0.2631578947,0.0000000000
19,10080848,10083047,2200,-,grin2da,ENSDARG00000086207, 4, 3.050074e-01,0.0936532508,0.0198039216,0.0449612403,0.0331027668,0.0468750000,0.0482456140
11,   18250,   20449,2200,-,prr13,ENSDARG00000086216, 3, 2.723649e+00,0.9145449224,0.9013783731,0.9213155979,0.9480167529,0.9464398967,0.9160634595
15,  575698,  577897,2200,+,si:ch73-144d13.4,ENSDARG00000086223, 2,-2.217039e+00,0.8050847458,0.4649618144,0.4895397490,0.5367343700,0.5221924087,0.6850961538
17,12073805,12076004,2200,+,cnsta,ENSDARG00000086283, 1,-2.040816e+00,0.0000000000,0.0000000000,0.0769230769,0.0000000000,0.0000000000,0.0000000000
12, 8072343, 8074542,2200,+,cabcoco1,ENSDARG00000086310, 4,-1.384009e+01,0.1082459207,0.2921136654,0.2481203008,0.0779886415,0.1453667954,0.0873834499
11,20071708,20073907,2200,-,si:dkey-274m17.3,ENSDARG00000086324, 7, 1.212333e-01,0.8494605343,0.8709979784,0.8590283516,0.8853004452,0.8567542887,0.8310676187
18, 4443571, 4445770,2200,+,U6,ENSDARG00000086386, 4, 8.120711e-01,0.8082297736,0.8880784866,0.8615874778,0.8719336219,0.8566595442,0.8516865079
17,53425931,53428130,2200,+,srsf10b,ENSDARG00000086411,13,-1.465941e-02,0.0042801036,0.0029096689,0.0057605230,0.0071535255,0.0035692786,0.0034694079
17,53433279,53435478,2200,+,cx52.9,ENSDARG00000086453,26, 2.079471e+00,0.9410285746,0.9391540672,0.9416906502,0.9582537476,0.9599885940,0.9711000077
22, 5171630, 5173829,2200,-,tnfaip8l1,ENSDARG00000086457, 2,-2.758427e+00,0.0000000000,0.0588235294,0.0689655172,0.0000000000,0.0476190476,0.0462962963
23,25877320,25879519,2200,+,pkig,ENSDARG00000086471, 3, 5.758253e+00,0.6010101010,0.5195235942,0.7444444444,0.5666666667,0.8333333333,0.5777058279
11, 9512849, 9515048,2200,-,CU179643.1,ENSDARG00000086489, 9, 2.371214e+00,0.8179064043,0.7755757189,0.7652564653,0.6633442266,0.8229549808,0.8856433520
25,23334310,23336509,2200,+,ptprjb.2,ENSDARG00000086511, 1, 3.590803e+00,1.0000000000,1.0000000000,0.8378378378,0.9444444444,1.0000000000,0.9777777778
22,33283841,33286040,2200,-,5S_rRNA,ENSDARG00000086521, 7, 1.778010e+00,0.8129285043,0.7863945578,0.7822328932,0.8183133407,0.8162859240,0.8245598606
14, 8273115, 8275314,2200,+,nrg2b,ENSDARG00000086585, 6, 4.049263e-01,0.0021645022,0.0200480414,0.0000000000,0.0099569189,0.0102174119,0.0129407051
16, 8714800, 8716999,2200,+,cabz01093075.1,ENSDARG00000086616, 6, 3.602601e+00,0.8923611111,0.8705808081,0.9607843137,0.9493197827,0.9195875312,0.9356661322
12,36969952,36972151,2200,+,hs3st3b1b,ENSDARG00000086645, 1,-1.219512e+00,0.0000000000,0.0232558140,0.0000000000,0.0000000000,0.0000000000,0.0000000000
2,45079489,45081688,2200,+,chrng,ENSDARG00000086647, 2, 5.566994e+00,1.0000000000,0.9428571429,0.7980769231,0.9365942029,0.9333333333,1.0000000000
11,  573665,  575864,2200,+,mkrn2os.1,ENSDARG00000086655,10, 2.024242e+00,0.0210531136,0.0257270908,0.0108108108,0.0339295628,0.0560598865,0.0412622759
13,50366668,50368867,2200,+,dnajc12,ENSDARG00000086691, 5, 7.121724e-01,0.0000000000,0.0000000000,0.0000000000,0.0060606061,0.0093023256,0.0066666667
6,   48112,   50311,2200,-,BMERB1,ENSDARG00000086706,34,-1.690641e-01,0.0039483359,0.0024905455,0.0080610102,0.0037641046,0.0020215667,0.0037563604
6,47506152,47508351,2200,-,im:7151449,ENSDARG00000086724, 2, 8.130862e-02,0.0071432216,0.0069444444,0.0000000000,0.0103092784,0.0063704605,0.0037313433
15,47956189,47958388,2200,-,SAMD4B,ENSDARG00000086735,15, 5.053870e+00,0.8631011509,0.8637010794,0.9068394277,0.9016833563,0.9310117398,0.9318098393
4,74027962,74030161,2200,-,LO018205.1,ENSDARG00000086752, 5, 1.562652e+00,0.9833333333,0.8700420790,0.9788153310,0.9523809524,0.9625000000,0.9223809524
23, 2750645, 2752844,2200,+,top1,ENSDARG00000086775, 1,-3.777367e-01,0.0000000000,0.0185185185,0.0000000000,0.0000000000,0.0000000000,0.0204081633
1,25799648,25801847,2200,+,gucy1b1,ENSDARG00000086790,12, 7.257802e-01,0.9535353535,0.9104668092,0.9434333028,0.9526289683,0.9037842190,0.9448015696
17,50653619,50655818,2200,+,ddhd1a,ENSDARG00000086808, 1, 6.794220e+00,0.0495049505,0.0882352941,0.1071428571,0.0555555556,0.1875000000,0.1403508772
22,    6851,    9050,2200,-,atad3,ENSDARG00000086848,13,-1.350725e-01,0.0060634843,0.0028651188,0.0036341611,0.0041134273,0.0023287390,0.0022163965
11,31039334,31041533,2200,-,ier2b,ENSDARG00000086881, 1,-3.427503e-01,0.0344827586,0.0000000000,0.0000000000,0.0000000000,0.0185185185,0.0000000000
5,  870299,  872498,2200,+,fubp3,ENSDARG00000086896, 3, 2.685894e-01,0.0030581040,0.0000000000,0.0000000000,0.0035842294,0.0000000000,0.0116279070
24,23740690,23742889,2200,+,TCF24,ENSDARG00000086944, 3, 1.146767e-01,0.0104166667,0.0000000000,0.0000000000,0.0044750792,0.0130718954,0.0000000000
1,19301241,19303440,2200,+,si:dkeyp-118a3.2,ENSDARG00000086957, 3, 3.634469e-01,0.9427138672,0.9684684685,0.8965362123,0.9420289855,0.9254510921,0.9488603156
24,32150077,32152276,2200,-,cubn,ENSDARG00000087013, 2, 9.212470e-01,0.9473684211,1.0000000000,0.9312661499,0.9583333333,1.0000000000,0.9687500000
20,10053502,10055701,2200,-,Metazoa_SRP,ENSDARG00000087015, 1, 1.351515e+00,0.8235294118,0.8524590164,0.9574468085,0.9032258065,0.9090909091,0.8958333333
24,36703855,36706054,2200,+,si:ch73-334d15.2,ENSDARG00000087020, 2, 2.673463e+00,0.8260869565,0.9342105263,0.9230769231,0.9439946019,0.9523809524,0.8597262952
6,58506420,58508619,2200,+,chrna4a,ENSDARG00000087071, 1, 9.413999e+00,0.7073170732,0.7187500000,0.7500000000,0.7666666667,0.8888888889,0.8214285714
21,39334285,39336484,2200,+,si:ch211-274p24.4,ENSDARG00000087088, 1,-3.385182e+00,0.9811320755,0.8775510204,1.0000000000,0.8800000000,0.9090909091,0.9393939394
7,22311533,22313732,2200,+,tmem102,ENSDARG00000087162, 3, 8.583152e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0101010101,0.0192461909
5,13848097,13850296,2200,-,figla,ENSDARG00000087166, 1,-2.705314e+00,0.0000000000,0.0000000000,0.1428571429,0.0000000000,0.0000000000,0.0714285714
11,25324335,25326534,2200,-,si:ch211-232b12.5,ENSDARG00000087186, 2,-2.464108e-01,0.0250000000,0.0056818182,0.0000000000,0.0000000000,0.0000000000,0.0079365079
19,12913498,12915697,2200,+,cthrc1a,ENSDARG00000087198, 2,-1.353650e+00,0.0135135135,0.0083333333,0.0204081633,0.0000000000,0.0000000000,0.0000000000
9,48941471,48943670,2200,+,stk39,ENSDARG00000087203, 8, 1.010925e-01,0.0019841270,0.0022026859,0.0089285714,0.0025575615,0.0048194452,0.0057132873
1,53756652,53758851,2200,-,akt3b,ENSDARG00000087205,12, 1.215025e-01,0.0022207167,0.0066730859,0.0073599240,0.0147395090,0.0012122272,0.0020033191
12,14147686,14149885,2200,+,kbtbd2,ENSDARG00000087226, 5, 8.187155e+00,0.7971717172,0.8043499246,0.7729831144,0.8680654639,0.9290484771,0.8601294125
1,54604354,54606553,2200,+,si:ch211-202h22.10,ENSDARG00000087290, 2, 2.965645e+00,0.9285714286,0.9017857143,0.9545454545,0.9449864692,0.9485120453,0.9576109315
9,22158585,22160784,2200,-,crygm2d14,ENSDARG00000087301,12, 2.332127e+00,0.9065110340,0.9406791702,0.9032146468,0.9413912737,0.9235151173,0.9472364291
7, 8381233, 8383432,2200,-,jac10,ENSDARG00000087318, 3,-3.928801e+00,0.9453044376,0.9551724138,0.9393939394,0.9286154795,0.7916666667,0.9069264069
3,21118770,21120969,2200,-,maza,ENSDARG00000087330, 5,-8.255016e-01,0.0083333333,0.0124185845,0.0097560976,0.0040116210,0.0000000000,0.0000000000
7,21319317,21321516,2200,+,dnah2,ENSDARG00000087352, 2, 2.548958e+01,1.0000000000,0.5126262626,0.7612024957,0.7500000000,0.9333333333,0.9230769231
16,37889735,37891934,2200,+,cep162,ENSDARG00000087369, 2, 1.996513e+00,0.8611111111,0.8777777778,0.8404255319,0.8914215686,0.8719531129,0.8902439024
22,  187913,  190112,2200,-,slc25a34,ENSDARG00000087401, 4,-1.282822e+00,0.9255586739,0.9662472811,0.9663013699,0.9381830601,0.9474717766,0.9268018464
10,16573078,16575277,2200,+,CR790388.2,ENSDARG00000087414, 7,-1.854741e+00,0.9673059499,0.9285714286,0.9455782313,0.9450549451,0.9270676692,0.9400921659
20,46069410,46071609,2200,-,taar12g,ENSDARG00000087419, 3, 3.816051e+00,0.8801033592,0.8630952381,0.8914285714,0.9247474747,0.8919405321,0.9453672942
17,14704876,14707075,2200,-,ptp4a2a,ENSDARG00000087443, 4, 1.260221e-01,0.0038461538,0.0000000000,0.0102040816,0.0000000000,0.0109052533,0.0000000000
20,50048900,50051099,2200,-,NDUFB1,ENSDARG00000087456, 3,-4.858766e+00,0.9696969697,1.0000000000,1.0000000000,0.9738461538,0.9565217391,0.9166666667
7,61015739,61017938,2200,-,5S_rRNA,ENSDARG00000087468,10, 4.792189e+00,0.9193511199,0.8797134238,0.8336996337,0.9154055690,0.9483713998,0.9235326954
15,  575936,  578135,2200,-,cbln20,ENSDARG00000087476, 2, 5.230679e-01,0.8076877470,0.4648648649,0.5169717773,0.5151515152,0.6000000000,0.7192690408
24,24168914,24171113,2200,+,si:dkey-226l10.6,ENSDARG00000087483, 3, 4.382993e-03,0.0000000000,0.0105820106,0.0000000000,0.0000000000,0.0043290043,0.0076628352
22,36519391,36521590,2200,-,CABZ01045212.1,ENSDARG00000087525, 2, 1.156108e+00,0.0000000000,0.0000000000,0.0000000000,0.0333333333,0.0500000000,0.0000000000
16,33928864,33931063,2200,+,snip1,ENSDARG00000087528, 3,-6.499677e-01,0.0104166667,0.0148148148,0.0000000000,0.0000000000,0.0120129870,0.0000000000
19,48058464,48060663,2200,+,zgc:85936,ENSDARG00000087529,12,-1.391119e-01,0.0034574446,0.0035729080,0.0071946254,0.0022572546,0.0027290304,0.0038790085
