seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
21,13217896,13227402,  9507,-,wdr34,ENSDARG00000057635,  2,-4.050488e-01,0.7692307692,0.9302325581,1.0000000000,0.9545454545,0.8852813853,0.9211538462
12, 9096963, 9134682, 37720,-,adam8b,ENSDARG00000057644,  6, 2.251944e+00,0.9814814815,0.9417069243,0.9242424242,0.9629629630,0.9722222222,0.9506172840
19,20453831,20484261, 30431,-,satb1a,ENSDARG00000057649,  9, 2.756105e+00,0.1601143511,0.2191595442,0.1686624650,0.2167431895,0.2058233492,0.2012211397
16,13599693,13615475, 15783,-,dbpb,ENSDARG00000057652,  2, 7.002801e-02,0.0000000000,0.0080645161,0.0000000000,0.0156250000,0.0000000000,0.0000000000
13, 8320455, 8355560, 35106,-,dhx57,ENSDARG00000057660,  8, 1.610678e+00,0.8992648959,0.8952106249,0.9208874459,0.9262751437,0.9544283414,0.8906719914
13, 8375612, 8448341, 72730,-,epas1b,ENSDARG00000057671, 13, 4.992655e+00,0.8982042017,0.8912174782,0.7918249248,0.9351372953,0.9239828293,0.9234682079
15, 2490204, 2499568,  9365,-,neu4,ENSDARG00000057677,  8, 6.896903e-01,0.9446248196,0.9296755511,0.9527777778,0.9466270731,0.9541742979,0.9492634510
3,15356459,15392466, 36008,+,sh2b1,ENSDARG00000057679,  9, 8.356904e+00,0.8955285818,0.7848939983,0.8184824435,0.8938501530,0.9335196251,0.9272912224
16,12758494,12789029, 30536,-,foxj2,ENSDARG00000057680, 23, 3.199900e+00,0.9249484502,0.9043605828,0.8140322449,0.9078576342,0.9221637810,0.9388723551
17,14731315,14782578, 51264,-,si:ch211-266o15.1,ENSDARG00000057681,  2, 3.522094e+00,0.8529411765,0.9230769231,0.9487179487,1.0000000000,0.9473684211,0.9444444444
6,12966101,12985390, 19290,+,mcm6,ENSDARG00000057683,  3, 1.638436e+01,0.8750000000,0.8080258117,0.7941176471,1.0000000000,0.9848484848,0.9629629630
6,12870744,12914606, 43863,-,ical1,ENSDARG00000057688,  2, 2.808725e+00,0.8461538462,0.8750000000,0.8857142857,0.8941102757,0.8918918919,0.9196428571
4, 2226754, 2250264, 23511,+,cmah,ENSDARG00000057714,  7, 1.451427e+00,0.8251167134,0.9187953642,0.9769230769,0.9140241909,0.9576719577,0.9498665433
13, 8281223, 8306605, 25383,-,atl2,ENSDARG00000057719,  3, 2.873848e+00,0.7777777778,0.8730158730,0.8076923077,0.9191919192,0.8589743590,0.8069023569
18,15614167,15635407, 21241,+,slc17a8,ENSDARG00000057728,  5, 2.298869e-01,0.8389743590,0.8190476190,0.9085714286,0.8508863920,0.8662562035,0.8777194570
16,12335274,12472034,136761,-,ephb6,ENSDARG00000057729, 48,-1.721500e+00,0.9486748578,0.9330158450,0.9300457608,0.9358382973,0.9078032430,0.9320969278
16, 7983886, 8041348, 57463,+,ano10a,ENSDARG00000057736, 17, 6.605329e-01,0.7855324794,0.8359689932,0.7987312555,0.7967920523,0.8114546848,0.8176626686
13, 8253106, 8270718, 17613,+,hells,ENSDARG00000057738,  1, 8.928571e-01,0.0000000000,0.0000000000,0.0000000000,0.0588235294,0.0000000000,0.0000000000
2,21307272,21321749, 14478,+,zbtb47a,ENSDARG00000057751,  6,-1.333406e-01,0.9600000000,0.9263888889,0.9206349206,0.9091787440,0.9639215686,0.9310344828
18,15793566,15837342, 43777,+,nudt4a,ENSDARG00000057767,  2,-2.394075e+00,0.9705882353,1.0000000000,0.8997493734,0.9324324324,0.9198717949,0.9583333333
6,11781231,11814224, 32994,-,march7,ENSDARG00000057772,  7,-4.733656e-01,0.9673381903,0.9471018735,0.9860627178,0.9746023413,0.9495875194,0.9510681283
6,11827867,12002935,175069,+,baz2ba,ENSDARG00000057782, 25,-3.323285e+00,0.6593071796,0.6225951499,0.6510403321,0.6156206759,0.6009257281,0.6042393514
17,15756828,15779350, 22523,-,ankrd6a,ENSDARG00000057790,  1, 4.401761e-01,0.9473684211,0.9500000000,0.9333333333,0.9459459459,1.0000000000,0.9310344828
15,17128282,17140640, 12359,-,mrpl28,ENSDARG00000057805,  2, 4.422822e-02,0.0000000000,0.0080645161,0.0000000000,0.0000000000,0.0178571429,0.0000000000
8,13190314,13213527, 23214,-,si:ch73-61d6.3,ENSDARG00000057826,  4, 1.127018e+00,0.8522727273,0.9020531401,0.7767857143,0.8437500000,0.7675264550,0.9256862745
23,16981929,17006783, 24855,-,dnmt3bb.2,ENSDARG00000057830,  3,-7.317506e+00,0.9569444444,0.9649122807,0.8083333333,0.8198529412,0.8160919540,0.8518518519
6,11497646,11616339,118694,-,gulp1b,ENSDARG00000057833, 48,-3.070337e+00,0.8384551577,0.8686448780,0.8683515006,0.8112516747,0.8267021241,0.8198589403
9,21266684,21270576,  3893,-,sap18,ENSDARG00000057854,  6, 3.584272e-01,0.6274509804,0.6409029721,0.6467261905,0.6428571429,0.6265873016,0.6511827957
6,58520557,58531664, 11108,+,arfrp1,ENSDARG00000057857,  2,-4.905161e+01,0.9371794872,0.9629629630,0.9423076923,0.4339622642,0.2833333333,0.6636178862
9, 1967707, 1972071,  4365,-,hoxd10a,ENSDARG00000057859,  4, 5.468785e-01,0.0000000000,0.0043103448,0.0000000000,0.0000000000,0.0000000000,0.0136829096
16,11990498,12006828, 16331,+,p3h3,ENSDARG00000057879,  2,-5.866423e+00,0.8181818182,1.0000000000,1.0000000000,0.9000000000,0.9210526316,0.8693221523
13, 9313777, 9320891,  7115,-,si:dkey-33c12.3,ENSDARG00000057881, 18, 2.403083e+00,0.9099264486,0.7449564604,0.9018858855,0.8917461326,0.9093186150,0.9000271888
13, 9339919, 9370535, 30617,-,si:dkey-33c12.4,ENSDARG00000057890,  2,-3.086681e+00,0.9444444444,0.9655172414,1.0000000000,0.9505376344,0.9333333333,0.9384146341
23,16805209,16811727,  6519,+,zgc:114081,ENSDARG00000057899,  3,-1.853638e+00,0.0673400673,0.0000000000,0.0238095238,0.0000000000,0.0101010101,0.0000000000
17,15449401,15500275, 50875,-,si:ch211-266g18.10,ENSDARG00000057903, 19, 2.568341e-01,0.9461469517,0.9187376439,0.9432677546,0.9410059691,0.9414169246,0.8909986667
23,  457569,  480201, 22633,-,si:ch73-181d5.4,ENSDARG00000057907, 35, 5.419021e-01,0.8168576159,0.8227694732,0.8352914131,0.8128082323,0.8310775833,0.8175928906
3,16003122,16012968,  9847,-,mrps34,ENSDARG00000057910,  7,-2.683706e-01,0.9430194570,0.9497476461,0.9867109635,0.9778209595,0.9476387556,0.9527180623
19,23980466,24034710, 54245,+,syt11a,ENSDARG00000057913,  8,-8.201929e-02,0.9246416338,0.9528508772,1.0000000000,0.9569559533,0.9384607587,0.9457505280
21,17299790,17339832, 40043,+,tsc1b,ENSDARG00000057918,  1, 4.404452e+00,1.0000000000,0.9333333333,0.8666666667,1.0000000000,0.8125000000,1.0000000000
4,10015049,10049186, 34138,+,ccdc136b,ENSDARG00000057921,  1,-3.872057e+00,0.9916666667,1.0000000000,0.8536585366,0.9166666667,0.9400000000,0.9178082192
24,24183752,24273629, 89878,-,rps6ka3b,ENSDARG00000057927,  9,-9.116790e-01,0.9795751634,0.8312180715,0.9250645995,0.8855876634,0.9258229412,0.8716177973
4,10001523,10012303, 10781,+,naf1,ENSDARG00000057929, 17,-8.880986e-02,0.9200603318,0.9423285079,0.9243158854,0.9273755656,0.9394640035,0.9283353654
24,24283751,24300350, 16600,+,ythdf3,ENSDARG00000057939,  2, 6.826018e-01,0.0000000000,0.0000000000,0.0000000000,0.0227272727,0.0000000000,0.0057471264
11,18531984,18559929, 27946,-,dido1,ENSDARG00000057940, 17, 5.164518e-01,0.7923075704,0.7902432257,0.7923082681,0.8104488452,0.7941836590,0.7900746564
14,17123428,17162558, 39131,+,slc43a3b,ENSDARG00000057949, 19, 1.338052e+00,0.7235711131,0.7206419338,0.7231529393,0.7473842331,0.7317501604,0.7357885821
15,25910501,26091064,180564,-,dph1,ENSDARG00000057973, 22,-2.712317e-02,0.9403474955,0.9115939235,0.8502731356,0.8985537821,0.9302078682,0.8918020170
4, 9813753, 9824519, 10767,-,parp12b,ENSDARG00000057974,  7, 9.341100e-01,0.5431972789,0.5274498539,0.5355102041,0.5623326254,0.5509537887,0.5359243490
22,12729329,12748539, 19211,-,plcd4a,ENSDARG00000057975,  9,-1.008106e-01,0.9530423280,0.8490443465,0.8638888889,0.8811403509,0.8742625295,0.9014241532
19,17834769,17998336,163568,-,ints8,ENSDARG00000057986, 95, 4.107841e-01,0.9094099152,0.9255794523,0.9084042990,0.9222543858,0.9169132147,0.9178819860
11,17785182,17805137, 19956,-,uba3,ENSDARG00000057987,  3, 4.755917e+01,0.4061640748,0.8787878788,0.4880952381,0.9714285714,0.9050925926,0.9292929293
10, 8966203, 8976823, 10621,+,fstb,ENSDARG00000057992,  7,-1.879196e+01,0.1799456810,0.1774860405,0.2679600282,0.0327015559,0.0101425185,0.0060362173
10, 9006574, 9091636, 85063,-,arl15b,ENSDARG00000057995, 26, 2.039741e+00,0.8606304365,0.8835468730,0.8985823387,0.9117291377,0.8890516028,0.8816990546
11,17757342,17784930, 27589,-,tmf1,ENSDARG00000057997,  1, 9.279526e+00,0.8780487805,0.8461538462,0.8181818182,0.9722222222,0.9523809524,0.9215686275
8,14559378,14611284, 51907,-,cep350,ENSDARG00000058000, 17,-2.439493e+00,0.8457157110,0.8609901560,0.8338088724,0.8304523564,0.8295444494,0.8052441386
13,10258007,10263383,  5377,-,six3a,ENSDARG00000058008,  4, 2.982103e-01,0.0208333333,0.0089285714,0.0000000000,0.0000000000,0.0000000000,0.0210317460
24,23936829,23944722,  7894,-,arxa,ENSDARG00000058011,  1,-4.494382e+00,0.0000000000,0.0000000000,0.1176470588,0.0000000000,0.0000000000,0.0000000000
25,35373848,35468555, 94708,+,ano3,ENSDARG00000058015, 41, 2.030862e+00,0.6871215283,0.6856775950,0.6761115358,0.7089366797,0.7101758534,0.6863042170
3,13445772,13463361, 17590,-,fbxw9,ENSDARG00000058020, 10, 3.248343e+00,0.9279295666,0.9541414141,0.9133333333,0.9811965812,0.9697835498,0.9178841991
23,31962383,31971786,  9404,-,ormdl2,ENSDARG00000058022,  4,-6.992293e-01,0.9550264550,0.9567426108,0.9523809524,0.9388239900,0.9609375000,0.9565217391
8,14156021,14170576, 14556,+,si:dkey-6n6.2,ENSDARG00000058032,  5,-1.493499e+00,0.9617777778,0.9376518219,0.9747845805,0.9445865303,0.9541258741,0.9282105037
7,17814006,17905528, 91523,+,eml3,ENSDARG00000058038, 13, 1.269467e-01,0.8770046858,0.8935698420,0.8654218588,0.8866549210,0.9031341130,0.9108021761
24,24459341,24463346,  4006,+,bhlhe22,ENSDARG00000058039, 25,-1.042334e-01,0.0027963379,0.0029723170,0.0078120254,0.0025131530,0.0019363969,0.0041058071
10, 9408304, 9419994, 11691,+,ndufa8,ENSDARG00000058041,  4,-7.770472e-01,0.9140625000,0.8799407115,1.0000000000,0.9586431647,0.8604651163,0.9366987179
4, 9506505, 9515398,  8894,+,kitlgb,ENSDARG00000058042,  4,-2.399653e-02,0.9444444444,0.9476102941,0.9523809524,0.9396551724,0.9642857143,0.9466440422
7,18098996,18116392, 17397,+,rab1ba,ENSDARG00000058044, 14,-1.581793e+00,0.7633540373,0.7569148318,0.7572779112,0.7654560129,0.7545152009,0.7293022173
17,11728920,12060171,331252,-,smyd3,ENSDARG00000058050, 35, 4.148837e-01,0.8751182186,0.8596870814,0.8507992733,0.8631853365,0.8657945372,0.8586356186
8,13960655,13974626, 13972,-,serping1,ENSDARG00000058053,  1, 9.525169e+00,0.8800000000,0.8181818182,0.8205128205,0.9042553191,0.9210526316,0.9594594595
14,12370375,12393506, 23132,-,magt1,ENSDARG00000058062,  4,-1.643135e+00,0.5000000000,0.4118055556,0.4500000000,0.4304289831,0.3722943723,0.4735211268
14,12314606,12334053, 19448,+,cx31.7,ENSDARG00000058064,  5, 4.704293e-01,0.9875000000,0.9086956522,0.9503759398,0.9404540074,0.9386927656,0.9386105386
23,14215508,14230506, 14999,+,birc7,ENSDARG00000058082,  1, 2.151515e+01,0.6363636364,0.6206896552,0.6000000000,0.8571428571,0.9230769231,0.7500000000
5,22550614,22575673, 25060,-,aifm1,ENSDARG00000058088,  2, 4.489570e-02,0.0094339623,0.0000000000,0.0000000000,0.0333333333,0.0000000000,0.0000000000
19, 8893952, 8928575, 34624,-,rprd2a,ENSDARG00000058089,  5, 9.992473e-01,0.9386391626,0.9029146794,0.9137696582,0.9316368810,0.9332525054,0.9262626263
2,13460305,13673494,213190,+,cfap57,ENSDARG00000058090,162, 1.939575e+00,0.8862418616,0.8814422418,0.8738725295,0.9149642839,0.8909915869,0.9021409053
19, 8928434, 8942068, 13635,-,ciarta,ENSDARG00000058094,  2,-5.516160e-01,0.9545454545,0.9871794872,0.9285714286,0.9305555556,1.0000000000,0.9540043290
8,13630492,13643022, 12531,-,b3gnt3.4,ENSDARG00000058100,  4, 1.980614e-01,0.9299242424,0.9095280612,0.8384565885,0.8933837507,0.8860599078,0.8891298406
10,10384435,10564968,180534,+,sardh,ENSDARG00000058102,  8, 2.653956e+00,0.8994961726,0.8777524681,0.8666918830,0.9125442884,0.9096790658,0.9009107583
25, 3992391, 4129303,136913,+,eps8l2,ENSDARG00000058108, 91, 2.966967e+00,0.8234448182,0.8264397394,0.8277080313,0.8610529492,0.8516844793,0.8607495304
2,11633253,11650731, 17479,-,impad1,ENSDARG00000058114,  4, 7.462687e-01,0.0000000000,0.0000000000,0.0000000000,0.0108695652,0.0000000000,0.0083333333
13,46298560,46431433,132874,-,fgfr2,ENSDARG00000058115, 30,-1.871379e+00,0.7710152902,0.7418513564,0.7242347991,0.7098731034,0.7349809653,0.7466064146
17,12297984,12391259, 93276,-,snap25b,ENSDARG00000058117,  8, 1.056315e+00,0.9219854798,0.9302701928,0.9415441176,0.9587625916,0.9527777778,0.9315786375
4, 9184481, 9198291, 13811,-,hcfc2,ENSDARG00000058127,  9,-1.205125e+00,0.9806397306,0.9716697730,0.9448921449,0.9551066218,0.9661558110,0.9437672552
5,22131153,22174037, 42885,+,msna,ENSDARG00000058128,  2, 9.615385e-01,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0227272727
8,19672369,19676640,  4272,+,foxd2,ENSDARG00000058133,  5, 8.083461e+00,0.0666666667,0.0026666667,0.0000000000,0.0000000000,0.0153846154,0.1260759494
6,10092061,10132102, 40042,+,atp7b,ENSDARG00000058145, 58, 1.329149e-01,0.7171101799,0.7155770306,0.7161017354,0.7268689766,0.7236439678,0.6991826260
3,17876124,17910375, 34252,+,dnajc7,ENSDARG00000058148,  2, 3.875953e-01,0.0172413793,0.0069444444,0.0000000000,0.0000000000,0.0000000000,0.0234375000
3,17742339,17860047,117709,+,znf385c,ENSDARG00000058154,  8, 1.679551e-01,0.6250000000,0.6408936652,0.6250000000,0.6857766544,0.5815217391,0.6396575808
4, 9358532, 9389359, 30828,+,ipo8,ENSDARG00000058159,  7, 2.950586e+00,0.9430750790,0.8950814809,0.9211996337,0.9552267675,0.9768790443,0.9163099625
13, 7440023, 7453702, 13680,+,tnfaip2b,ENSDARG00000058160,  1, 4.491221e+00,1.0000000000,0.8169014085,0.8225806452,0.9302325581,0.8526315789,0.9000000000
24,24921166,24935849, 14684,+,pcyt1ba,ENSDARG00000058162,  4,-5.291418e+00,1.0000000000,0.9358974359,0.8750000000,0.9429922136,0.8000000000,0.8111471861
6,10075756,10088463, 12708,+,htr2ab,ENSDARG00000058165, 11,-1.602981e+00,0.9167866704,0.9194893666,0.9515151515,0.9088187734,0.9119526903,0.8597873900
24,24989145,25006611, 17467,-,zdhhc20b,ENSDARG00000058178, 12, 1.271265e-01,0.0086805556,0.0046085859,0.0000000000,0.0061633430,0.0047469302,0.0039835061
13, 7385822, 7414096, 28275,+,exoc3l4,ENSDARG00000058180,  6, 6.728285e+00,0.8505747126,0.8705128205,0.9743589744,0.9313051146,0.9443287037,0.9619269619
24,25173470,25188895, 15426,-,plcxd2,ENSDARG00000058200,  1, 1.401230e+00,0.8981481481,0.9111111111,1.0000000000,0.9300000000,0.9722222222,0.8983050847
18,44913422,44937174, 23753,-,pex16,ENSDARG00000058202,  2, 5.708836e-01,0.7916666667,0.8750000000,1.0000000000,0.9250000000,0.8333333333,0.9242424242
11,16214909,16324575,109667,+,slc25a26,ENSDARG00000058208,  8,-2.824696e+00,0.8717320261,0.8642857143,0.8796662047,0.7996546053,0.8708003953,0.8549931707
23,12897878,12915131, 17254,-,ndnl2,ENSDARG00000058212,  4, 1.180527e-01,0.0000000000,0.0031250000,0.0080645161,0.0100000000,0.0000000000,0.0068493151
2,11069055,11084914, 15860,-,fam151a,ENSDARG00000058218,  8,-6.972761e-01,0.9593137255,0.9312955649,0.9439789377,0.9509296414,0.9317745525,0.9316123188
11,16150316,16166705, 16390,+,tada3l,ENSDARG00000058220,  2,-1.448493e+00,1.0000000000,0.9500000000,0.8750000000,0.8841991342,0.9309523810,0.9265993266
9,13680133,13711991, 31859,+,mpp4a,ENSDARG00000058222,  4,-1.155094e+01,0.7000000000,0.7880208333,0.7500000000,0.6428571429,0.7812500000,0.6130952381
11,16139897,16154400, 14504,-,arpc4l,ENSDARG00000058225,  4, 9.961976e+00,0.6458333333,0.6441065062,0.4868421053,0.8181818182,0.7267316017,0.6581632653
10,11000894,11014000, 13107,-,ak3,ENSDARG00000058226, 17,-6.888364e+00,0.8986786439,0.9248920271,0.8759043724,0.8291608854,0.8814474488,0.8034489006
1,31809173,31858676, 49504,-,nt5c2b,ENSDARG00000058231, 27, 2.207119e+00,0.9235778066,0.9153639541,0.9103687439,0.9494848215,0.9499191439,0.9293036994
5,17622463,17753961,131499,+,fbrsl1,ENSDARG00000058232, 41,-8.813210e-01,0.8483026996,0.8460239730,0.8918249269,0.8353861072,0.8659992888,0.8392087497
2,10934479,11029410, 94932,-,ssbp3a,ENSDARG00000058237,  8, 4.369449e+00,0.8479972587,0.8755300143,0.8592196039,0.9237829529,0.9152377389,0.8822905047
23,12232773,12347764,114992,-,phactr3a,ENSDARG00000058243, 10, 7.614087e+00,0.4246182245,0.4379525721,0.3989622995,0.5496230159,0.4663088118,0.5138896274
4,12317461,12325228,  7768,-,il17ra1a,ENSDARG00000058244,  3, 8.401625e-02,0.9293924466,0.9201253835,0.9393939394,0.9361559140,0.9313725490,0.9213709677
14,10448216,10462758, 14543,+,cysltr1,ENSDARG00000058246,  9, 2.433891e+00,0.9173976298,0.9293366707,0.8117504804,0.9294764073,0.9178754387,0.9326487283
16,10344277,10369298, 25022,+,si:dkeyp-77h1.4,ENSDARG00000058248, 12,-5.141635e+00,0.4761752137,0.4619117412,0.4673611111,0.4197109494,0.4287631578,0.3937257187
15,17619375,17652807, 33433,+,adamts15b,ENSDARG00000058252,  1,-1.639344e+00,0.0833333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
15,17720054,17748319, 28266,+,si:ch211-213d14.1,ENSDARG00000058254,  3, 2.823806e+00,0.9166666667,0.8823529412,0.8787878788,0.9523809524,0.8695652174,0.9349593496
11,15929188,16013114, 83927,+,draxin,ENSDARG00000058256, 28, 1.890360e+00,0.9177813131,0.8925652556,0.9061716285,0.9339237896,0.9234145551,0.9262686978
25,19751890,19869495,117606,+,celsr1b,ENSDARG00000058259, 11, 1.590163e+00,0.9304451712,0.8981610362,0.8529960236,0.9131628270,0.9110056093,0.9032948315
24,25208015,25233751, 25737,+,cip2a,ENSDARG00000058260,  1, 7.313403e+00,0.7894736842,0.8307692308,0.9285714286,0.9545454545,0.9259259259,0.9000000000
1,58013076,58038509, 25434,-,COLGALT1,ENSDARG00000058270, 23, 2.688643e-02,0.0032867628,0.0045473600,0.0022586110,0.0035021630,0.0028229628,0.0050429465
8,13036221,13066330, 30110,-,si:dkey-208b23.5,ENSDARG00000058280,  6, 2.260120e+00,0.2891865079,0.2909238909,0.3142857143,0.3368838764,0.3166666667,0.3143058492
10,12515059,12730451,215393,+,CT990561.1,ENSDARG00000058284, 75, 1.374345e+00,0.9178442472,0.9220615807,0.9092108708,0.9390025922,0.9215336584,0.9290721888
18, 8338886, 8367566, 28681,+,cpt1b,ENSDARG00000058285,  8,-3.371169e+00,0.9791666667,0.8920648937,0.8935873724,0.8625000000,0.8697966507,0.8698666237
22,10771115,10776735,  5621,-,timm13,ENSDARG00000058297,  1,-1.169591e+00,0.0000000000,0.0000000000,0.0400000000,0.0000000000,0.0000000000,0.0000000000
16,10025896,10055049, 29154,-,cep76,ENSDARG00000058319,  7, 2.168301e+00,0.6753246753,0.6485714286,0.6544117647,0.6896947029,0.6577236955,0.6726350359
6,12996038,13024166, 28129,-,tmbim1a,ENSDARG00000058323,  3, 1.443082e+01,0.6410256410,0.6841750842,0.7206349206,0.8750000000,0.8750000000,0.8090909091
7,12974173,12999913, 25741,+,slc25a22b,ENSDARG00000058336, 10, 2.422265e+00,0.9251082251,0.9303830231,0.9238095238,0.9698017934,0.9445605112,0.9571173031
2,10396579,10452784, 56206,-,scinlb,ENSDARG00000058348,  8,-8.583112e+00,0.9304446779,0.8756507629,0.9419113466,0.7975852273,0.8160061752,0.8670295561
24,21959708,21975365, 15658,-,acot9.1,ENSDARG00000058352,  1,-1.557249e-01,0.0000000000,0.0000000000,0.0344827586,0.0000000000,0.0000000000,0.0243902439
2, 9684305, 9698283, 13979,-,selenot1a,ENSDARG00000058354,  7, 2.414943e+00,0.4984802432,0.5587301587,0.5138192420,0.5471737497,0.5311031969,0.5499712796
24,22037964,22059801, 21838,+,ankrd33ba,ENSDARG00000058357,  2,-1.043105e+00,0.9821428571,0.9237689394,0.9024390244,0.9166666667,0.9444444444,0.9092331768
23,10249626,10256288,  6663,-,krt8,ENSDARG00000058358,  3,-3.103635e+00,0.8933333333,0.9122807018,0.9111111111,0.8548068617,0.9016260163,0.8775941934
4,12033873,12042345,  8473,-,si:dkey-222f8.3,ENSDARG00000058366,  1, 2.891933e+00,0.8888888889,0.8437500000,1.0000000000,0.9000000000,1.0000000000,0.8974358974
22,10696549,10706873, 10325,+,abhd14a,ENSDARG00000058367,  9, 2.623652e+00,0.5261078921,0.5364987080,0.5147058824,0.5531276452,0.5612139635,0.5313075568
7,12061787,12067668,  5882,-,mex3b,ENSDARG00000058369, 22,-3.800311e-01,0.6599581001,0.6307628872,0.6186745702,0.6260752968,0.6570434763,0.6282650160
13, 6286594, 6326011, 39418,-,mcph1,ENSDARG00000058372,  9, 9.398563e-01,0.9199633700,0.9369488392,0.9336389101,0.9280681465,0.9365903184,0.9563830768
5,51615025,51621742,  6718,-,otpb,ENSDARG00000058379, 15,-7.117346e-02,0.0123565324,0.0051881078,0.0000000000,0.0064804676,0.0075801282,0.0020060332
16, 9275689, 9385629,109941,-,adcy2a,ENSDARG00000058392, 32, 6.480041e+00,0.8405424655,0.8613856017,0.8465697714,0.9172082917,0.9015465626,0.9088028194
9,12892578,12903567, 10990,+,hce2l1,ENSDARG00000058409,  1,-5.050505e+00,1.0000000000,0.9285714286,1.0000000000,0.8888888889,0.9565217391,0.8888888889
2, 9916678, 9941405, 24728,+,CR956623.1,ENSDARG00000058410,  4, 1.568816e+01,0.7740384615,0.7647959184,0.9282051282,0.9509146341,0.9413106796,0.9450483092
3, 1405504, 1410487,  4984,-,bglap,ENSDARG00000058414,  1, 2.013639e+01,0.7777777778,0.7500000000,0.4000000000,0.8536585366,0.9428571429,0.8750000000
11,12877635,12955738, 78104,+,si:dkey-11m19.5,ENSDARG00000058416, 11,-1.120593e+01,0.8468374218,0.8072727273,0.8402597403,0.5494948727,0.6626906939,0.8186868687
8, 3528761, 3643374,114614,+,gcn1,ENSDARG00000058419, 39, 1.600615e+00,0.9352256967,0.9511672501,0.9096562181,0.9632171300,0.9471568773,0.9314360447
8, 3647036, 3674915, 27880,+,rab35b,ENSDARG00000058425, 35, 5.118568e-02,0.1586283460,0.1621799682,0.1602517934,0.1613577784,0.1594609997,0.1661471597
11,12732247,12746082, 13836,-,zrsr2,ENSDARG00000058448, 13, 2.346249e-01,0.9440625916,0.9512886779,0.9372377622,0.9526295640,0.9425643836,0.9387802040
8, 2493794, 2508384, 14591,-,rpl6,ENSDARG00000058451,  2, 2.562624e-02,0.0106382979,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0178571429
7,10909396,11005919, 96524,+,abhd17c,ENSDARG00000058452, 14,-3.370910e-01,0.5194755829,0.5606625301,0.5314625850,0.5425311980,0.5453443878,0.5213755395
15,20279305,20352045, 72741,+,plekhg2,ENSDARG00000058459,  2, 9.695736e+00,0.2222222222,0.2537313433,0.1486486486,0.3000000000,0.3586956522,0.2894736842
1, 9080417, 9091935, 11519,+,cacng3a,ENSDARG00000058460, 27, 7.080220e+00,0.7048835234,0.7797280549,0.7797253631,0.7898221522,0.7924319872,0.8389500664
16, 9398661, 9420358, 21698,+,ice1,ENSDARG00000058461,  7, 2.574803e+00,0.9026190476,0.9413919414,0.9340659341,0.9464285714,0.9102564103,0.9663010440
1, 9118100, 9125465,  7366,-,ndufab1a,ENSDARG00000058463,  3,-2.167745e-01,0.0000000000,0.0111111111,0.0000000000,0.0000000000,0.0064102564,0.0000000000
1, 9142958, 9145896,  2939,+,rasd3,ENSDARG00000058464, 32, 3.533793e-01,0.0017357111,0.0007773784,0.0024463037,0.0082961387,0.0027210702,0.0040988073
9, 4673193, 4721993, 48801,+,prpf40a,ENSDARG00000058467,  2, 2.179793e+00,1.0000000000,0.8804713805,0.9139194139,0.9375000000,0.8952380952,0.9535984848
8,10821069,10857042, 35974,+,mapk13,ENSDARG00000058470,  5,-2.174273e+00,0.9894736842,0.9792592593,0.9733333333,0.9582887701,0.9466666667,0.9515542522
2, 9330146, 9491611,161466,-,st6galnac3,ENSDARG00000058473, 17, 3.242265e+00,0.8503126114,0.8195482989,0.8675398237,0.9024566143,0.8943190197,0.8602294763
1, 9169807, 9197760, 27954,-,ern2,ENSDARG00000058475,  6,-6.944980e-01,0.9777777778,0.8628496918,0.9743589744,0.8456790123,0.9345306513,0.9345238095
10,42677891,42687512,  9622,-,stc1l,ENSDARG00000058476,  6, 2.779661e+00,0.9325889165,0.8855008418,0.9081184581,0.9553292974,0.9181235431,0.9200385282
7, 6469133, 6472431,  3299,-,zgc:110425,ENSDARG00000058479,  3,-3.351661e-02,0.0000000000,0.0000000000,0.0096618357,0.0000000000,0.0000000000,0.0112052731
18, 7317545, 7345389, 27845,-,caps2,ENSDARG00000058486, 15, 2.348588e+00,0.3259259259,0.3667526264,0.3412349555,0.4201563959,0.3808658009,0.3598386832
18, 7361242, 7374783, 13542,+,si:dkey-30c15.17,ENSDARG00000058492,  2,-9.042051e-01,0.9791666667,0.8707215541,0.9795918367,0.9574275362,0.9782608696,0.8783783784
3,11924030,11947672, 23643,+,dnaja3a,ENSDARG00000058494, 10,-5.873245e+00,0.5724705882,0.5594761878,0.5095238095,0.4882188967,0.4778769841,0.4889971989
19,10692166,10732488, 40323,-,slc9a3.1,ENSDARG00000058498,  9, 2.367604e+00,0.9321593574,0.9498047961,0.8281603462,0.9447043013,0.9277833039,0.9202178872
19,10649424,10658796,  9373,-,olah,ENSDARG00000058502,  1,-4.922497e+00,1.0000000000,0.9629629630,0.8333333333,0.7619047619,1.0000000000,0.8750000000
3,11977271,12028741, 51471,-,cfap70,ENSDARG00000058508, 13, 3.423431e+00,0.9149313523,0.8749306530,0.9588924327,0.9492732693,0.9456124092,0.9472400527
